# fw=zero-pin1008 workload=gradius start=2026-09-14 14:30:54 soak=99C prelaunch=schedutil/1008000 launch_up=3009.68 max0=1008000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
3022,35738,37279,36542,26800,1008000,1008000,92,4005000,Discharging,,,,,,,,,,
3025,36341,37614,36475,26800,1008000,1008000,92,4010000,Discharging,22.1,20.6,7.9,34.1,25.6,2311,2623,,,
3027,35939,37413,36609,26800,1008000,1008000,92,4011000,Discharging,22.6,13.6,13.1,38.8,24.3,3210,3834,,,
3029,36676,37748,36475,26800,1008000,1008000,92,4009000,Discharging,22.0,18.8,11.1,25.9,32.4,3222,3836,,,
3031,36140,37614,36944,26800,1008000,1008000,92,4011000,Discharging,23.4,16.4,9.2,30.9,36.9,3259,3876,,,
3033,36274,37078,36609,26800,1008000,1008000,92,4010000,Discharging,22.1,14.1,15.1,30.0,29.5,3204,3862,,,
3036,36408,37346,36743,26800,1008000,1008000,92,4009000,Discharging,23.4,23.3,11.1,30.1,28.6,2318,2615,,,
3038,36408,37480,36408,26800,1008000,1008000,92,4010000,Discharging,23.0,16.7,15.7,33.8,25.2,3258,3882,,,
3040,36475,37815,36676,26900,1008000,1008000,92,4009000,Discharging,22.4,16.7,11.4,34.3,28.3,3242,3863,,,
3042,36408,37614,36408,26800,1008000,1008000,92,4010000,Discharging,22.9,10.5,15.7,26.9,37.8,3170,3827,,,
3044,36475,37413,36408,26900,408000,1008000,92,4010000,Discharging,23.9,15.1,10.3,33.8,36.8,3435,3988,,,
3047,36006,37748,36609,26900,1008000,1008000,92,4010000,Discharging,22.5,19.5,14.2,33.6,22.2,2244,2604,,,
3049,36676,37346,37011,26800,1008000,1008000,92,4009000,Discharging,22.8,21.5,14.4,31.3,23.7,3264,3882,,,
3051,36140,37614,36810,26900,1008000,1008000,92,4009000,Discharging,22.9,19.3,11.9,34.5,26.1,3352,3903,,,
3053,36341,37145,36140,26900,1008000,1008000,92,4009000,Discharging,22.0,15.8,8.4,40.5,22.9,3212,3860,,,
3055,35939,37748,36207,26900,1008000,1008000,92,4009000,Discharging,23.2,22.5,10.2,42.9,16.7,3477,3952,,,
3058,36609,37480,36743,26900,1008000,1008000,92,4002000,Discharging,22.1,20.1,11.2,20.3,36.7,2154,2573,,,
3060,36073,38016,36140,26900,1008000,1008000,92,4009000,Discharging,22.3,24.2,12.4,21.2,31.5,3250,3874,,,
3062,36341,37413,36944,26900,1008000,1008000,92,4007000,Discharging,22.6,22.4,11.6,36.5,19.8,3282,3839,,,
3064,36676,37614,36341,26800,1008000,1008000,92,4009000,Discharging,22.2,26.9,11.7,29.4,20.2,3315,3859,,,
3066,36810,37815,36609,26900,1008000,1008000,92,4010000,Discharging,23.3,15.6,12.3,41.7,23.9,3432,3914,,,
3069,36542,37279,36877,26900,1008000,1008000,92,4008000,Discharging,22.2,22.5,11.2,35.5,19.8,2157,2569,,,
3071,36408,37480,36877,26900,1008000,1008000,92,4017000,Discharging,21.6,21.9,15.4,14.8,33.3,3194,3638,,,
3073,35939,37346,36676,26800,1008000,1008000,92,4017000,Discharging,18.8,27.0,11.3,20.0,16.6,2895,3285,,,
3075,34934,35604,35671,26800,1008000,1008000,92,4017000,Discharging,15.8,25.6,14.2,9.8,13.9,1843,1688,,,
3077,34398,35470,34800,26800,1008000,1008000,92,4016000,Discharging,17.4,31.3,22.3,11.0,5.6,1791,1803,,,
3079,35671,36944,36207,26900,1008000,1008000,92,4006000,Discharging,21.3,23.0,14.3,27.0,20.7,3290,3866,,,
3082,35872,37480,36274,26900,1008000,1008000,92,4004000,Discharging,22.2,25.9,12.6,20.8,29.8,2213,2578,,,
3084,36341,37748,36676,26900,1008000,1008000,92,4008000,Discharging,21.6,27.9,8.7,23.0,26.3,3304,3888,,,
3086,36408,37212,37145,26900,1008000,1008000,92,4007000,Discharging,22.8,26.3,13.8,29.7,22.4,3586,4019,,,
3088,36810,38083,36609,26900,1008000,1008000,92,4009000,Discharging,21.9,28.7,10.1,31.3,16.4,3328,3900,,,
3090,36408,37681,36609,26900,1008000,1008000,92,4008000,Discharging,23.0,27.9,8.8,39.2,15.9,3314,3899,,,
3093,36274,37748,36743,26900,1008000,1008000,92,4005000,Discharging,22.2,28.7,13.0,20.9,25.5,2241,2615,,,
3095,36810,37413,36877,26900,1008000,1008000,92,4009000,Discharging,21.7,31.2,11.5,28.9,15.8,3371,3929,,,
3097,36341,37547,36810,26900,1008000,1008000,92,4006000,Discharging,23.3,29.8,11.8,23.3,28.6,3536,3970,,,
3099,36006,37480,36475,26900,1008000,1008000,92,4015000,Discharging,20.7,35.6,16.1,17.9,12.3,3360,3886,,,
3101,36207,37681,36810,26900,1008000,1008000,92,4014000,Discharging,22.0,37.0,13.9,24.7,13.4,3428,3928,,,
3104,36743,37949,37212,26900,1008000,1008000,92,4010000,Discharging,20.6,38.3,12.3,20.5,11.5,2233,2603,,,
3106,36475,37346,36542,26900,1008000,1008000,92,4008000,Discharging,23.6,24.2,9.7,41.0,19.5,3459,3931,,,
3108,36676,38016,36609,26900,1008000,1008000,92,4007000,Discharging,22.5,12.6,12.4,29.4,35.8,3270,3866,,,
3110,36609,37949,36877,26900,1008000,1008000,92,4007000,Discharging,22.6,18.8,13.0,37.8,20.6,3264,3903,,,
3112,36408,37480,36810,26900,1008000,1008000,92,4007000,Discharging,23.0,22.7,13.5,28.8,27.2,3262,3860,,,
3115,36274,37346,37011,26900,1008000,1008000,92,4007000,Discharging,22.9,22.4,11.1,41.3,16.5,2213,2608,,,
3117,36274,37614,36877,26900,1008000,1008000,92,4002000,Discharging,22.9,20.1,12.8,31.9,27.2,3492,3941,,,
3119,36207,37614,36743,26900,1008000,1008000,92,4008000,Discharging,23.0,16.9,11.6,40.3,22.5,3265,3890,,,
3121,36274,37681,36877,26900,1008000,1008000,92,4007000,Discharging,22.7,22.0,12.0,35.2,21.1,3290,3878,,,
3123,36810,37614,36743,26900,1008000,1008000,92,4007000,Discharging,22.1,20.9,8.3,34.4,25.0,3264,3846,,,
3126,36475,37882,36676,26900,1008000,1008000,92,4006000,Discharging,23.0,20.8,15.6,24.8,29.8,2184,2565,,,
3128,36341,37547,36944,26900,1008000,1008000,92,4003000,Discharging,23.8,19.6,13.1,37.0,26.5,3494,3964,,,
3130,35939,37279,36810,26900,1008000,1008000,92,4008000,Discharging,22.1,20.5,14.4,20.9,33.5,3296,3852,,,
3132,36475,37346,36609,26900,1008000,1008000,92,4009000,Discharging,21.1,19.2,8.9,33.0,22.1,3178,3634,,,
3134,35336,35939,35537,26900,1008000,1008000,92,4017000,Discharging,16.7,26.5,12.0,14.3,13.0,1982,1997,,,
3137,35068,35805,35269,26900,1008000,1008000,91,4018000,Discharging,16.9,28.9,10.6,11.1,15.9,1264,1139,,,
3139,35470,37078,36006,26900,1008000,1008000,91,4008000,Discharging,19.9,36.0,9.3,18.8,16.7,2806,3134,,,
3141,36207,37279,36609,26900,1008000,1008000,91,4004000,Discharging,22.6,18.5,12.0,31.3,28.6,3311,3882,,,
3143,36207,37346,36743,26900,1008000,1008000,91,4008000,Discharging,23.3,20.0,20.3,33.0,20.3,3280,3866,,,
3145,36542,37748,36743,26900,1008000,1008000,91,4007000,Discharging,22.7,17.8,9.8,37.7,25.8,3325,3882,,,
3148,36408,37815,37078,27000,1008000,1008000,91,4006000,Discharging,23.0,23.1,20.4,30.7,16.7,2297,2594,,,
3150,36810,37614,36944,27000,1008000,1008000,91,4006000,Discharging,22.5,23.1,12.5,42.5,10.7,3326,3910,,,
3152,36810,37547,36609,26900,1008000,1008000,91,4002000,Discharging,22.3,18.2,7.9,28.6,35.5,3262,3842,,,
3154,35939,37614,36207,26900,1008000,1008000,91,4007000,Discharging,22.6,20.1,5.6,40.7,23.1,3275,3846,,,
3156,36207,37346,36944,26900,1008000,1008000,91,4007000,Discharging,23.2,19.3,14.4,33.3,26.3,3421,3956,,,
3159,36609,37614,36877,26900,1008000,1008000,91,4007000,Discharging,23.4,29.4,16.2,30.0,17.5,2306,2617,,,
3161,36408,37815,36877,27000,1008000,1008000,91,4006000,Discharging,23.2,28.0,6.0,31.5,27.1,3288,3846,,,
3163,36140,37882,37145,26900,1008000,1008000,91,4006000,Discharging,22.3,19.5,10.6,26.7,32.9,3366,3910,,,
