# fw=zero-bracket600 workload=zelda start=2026-09-14 13:41:18 soak=99C prelaunch=schedutil/1800000 launch_up=33.85 max0=600000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
47,26492,27698,26358,20800,600000,600000,100,4087000,Discharging,,,,,,,,,,
49,26291,27765,26760,20900,600000,600000,100,4088000,Discharging,20.2,23.8,16.7,23.5,16.8,2939,3312,,,
51,25621,28033,26626,20900,600000,600000,100,4088000,Discharging,19.5,33.5,16.1,12.6,15.9,2906,3259,,,
53,26492,27497,27028,20900,600000,600000,100,4087000,Discharging,19.2,33.2,16.1,10.3,17.7,2916,3274,,,
56,25286,26291,25822,20900,600000,600000,100,4086000,Discharging,12.6,15.8,9.7,15.1,9.8,1074,912,,,
58,25018,26626,25822,20900,600000,600000,100,4085000,Discharging,14.5,19.5,17.5,9.8,10.8,1745,1804,,,
60,26023,27631,26492,21000,600000,600000,100,4086000,Discharging,19.3,29.9,14.8,16.9,16.9,2748,3130,,,
63,26157,27832,26626,21000,600000,600000,100,4083000,Discharging,19.0,28.5,9.3,21.3,15.8,1830,2121,,,
65,26559,27832,27095,21000,600000,600000,100,4082000,Discharging,19.3,29.6,10.5,23.1,13.8,2898,3108,,,
67,26090,27296,26827,21000,600000,600000,100,4090000,Discharging,17.1,24.7,10.7,17.3,16.8,2386,2659,,,
69,26090,27363,26827,21000,600000,600000,100,4084000,Discharging,16.7,24.2,14.8,15.5,11.6,2160,2298,,,
72,26291,27028,26492,21000,600000,600000,100,4084000,Discharging,15.4,25.0,14.2,11.7,10.7,1202,1250,,,
74,26358,27765,26827,21000,600000,600000,100,4090000,Discharging,16.6,22.1,18.8,13.7,12.0,2294,2557,,,
76,26023,27229,26626,21000,600000,600000,100,4091000,Discharging,13.1,18.6,6.3,17.7,8.9,1784,1638,,,
79,25353,26827,25956,21000,600000,600000,100,4091000,Discharging,12.4,19.3,7.1,11.6,11.9,1069,1090,,,
81,25889,27028,26492,21100,600000,600000,100,4081000,Discharging,14.8,19.9,13.4,15.8,11.0,1919,2016,,,
83,25688,27229,26626,21000,600000,600000,100,4088000,Discharging,13.5,20.8,11.6,12.8,8.2,2012,2228,,,
85,25688,27296,26425,21100,600000,600000,100,4088000,Discharging,12.5,20.4,11.2,9.0,9.8,1874,1744,,,
88,25822,27564,26894,21000,600000,600000,100,4087000,Discharging,11.6,17.6,9.0,10.6,9.3,1066,1114,,,
90,25621,27765,26693,21100,600000,600000,100,4084000,Discharging,11.6,19.6,11.5,6.4,8.8,1490,1556,,,
92,25420,27497,26425,21100,600000,600000,100,4086000,Discharging,12.4,18.8,9.0,6.2,14.8,1480,1516,,,
94,25889,27095,26492,21100,600000,600000,100,4088000,Discharging,10.6,16.1,8.0,12.6,7.1,1454,1478,,,
97,25822,26894,26626,21100,600000,600000,100,4086000,Discharging,12.3,14.6,11.2,12.9,9.8,1093,998,,,
99,25889,26894,26492,21100,600000,600000,100,4087000,Discharging,10.5,16.0,7.6,8.5,9.4,1424,1386,,,
101,26157,27363,26559,21200,600000,600000,100,4088000,Discharging,11.8,15.1,13.8,8.0,11.0,1358,1350,,,
104,26291,27162,26224,21100,600000,600000,100,4086000,Discharging,10.9,15.2,15.0,7.2,5.8,931,916,,,
106,26291,27162,26559,21200,600000,600000,100,4083000,Discharging,11.9,11.2,12.6,15.0,8.9,1658,1446,,,
108,25889,27095,26693,21200,600000,600000,100,4086000,Discharging,10.9,9.9,4.5,6.2,22.3,1371,1415,,,
110,25554,27497,26358,21200,600000,600000,100,4087000,Discharging,11.3,10.7,4.9,23.7,7.0,1340,1390,,,
