# fw=zero-pin1008 workload=zelda start=2026-09-14 13:57:50 soak=99C prelaunch=schedutil/1008000 launch_up=1025.93 max0=1008000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
1039,31718,33594,32522,24000,1008000,1008000,97,4047000,Discharging,,,,,,,,,,
1041,32120,33795,32790,24000,1008000,1008000,97,4046000,Discharging,20.2,24.3,15.5,24.1,16.7,3239,3686,,,
1043,32723,33460,32857,24000,600000,1008000,97,4051000,Discharging,19.4,28.1,12.2,24.0,13.0,3152,3660,,,
1045,32254,33996,32857,24000,1008000,1008000,97,4044000,Discharging,18.6,30.0,11.3,22.2,10.6,3154,3664,,,
1047,31048,32790,32053,24000,1008000,1008000,97,4050000,Discharging,12.9,20.3,8.9,11.2,10.3,2047,2064,,,
1050,31651,32254,31852,24000,1008000,1008000,97,4051000,Discharging,12.0,17.2,8.2,18.3,5.1,1147,1199,,,
1052,32053,33058,32388,24000,1008000,1008000,97,4042000,Discharging,18.8,33.2,13.4,16.1,13.3,3022,3442,,,
1054,31718,33527,32321,24000,1008000,1008000,97,4045000,Discharging,18.3,32.4,14.7,14.7,11.1,3092,3576,,,
1056,32254,33259,32656,24000,1008000,1008000,97,4039000,Discharging,17.9,33.5,14.0,10.3,13.0,3177,3615,,,
1058,32120,32857,32455,24000,1008000,1008000,97,4048000,Discharging,16.5,27.8,9.4,17.6,11.1,2739,2916,,,
1060,32388,33527,32589,24000,1008000,1008000,97,4050000,Discharging,16.2,30.6,9.2,16.1,9.6,2678,3001,,,
1063,31718,33259,32388,24000,1008000,1008000,97,4046000,Discharging,16.5,28.0,10.3,16.9,10.3,1698,1865,,,
1065,31517,33326,32388,24000,1008000,1008000,97,4042000,Discharging,15.9,26.1,12.6,11.6,14.0,2404,2691,,,
1067,31785,33058,32187,24000,1008000,1008000,97,4049000,Discharging,13.9,15.4,13.1,11.2,14.2,1969,2256,,,
1069,31651,32723,31986,24000,1008000,1008000,97,4052000,Discharging,12.3,19.4,19.3,5.6,5.5,1964,2082,,,
1071,31651,32522,32254,24000,1008000,1008000,97,4050000,Discharging,11.9,14.9,5.2,12.6,13.5,1778,2008,,,
1074,31651,33058,31852,24000,1008000,1008000,97,4051000,Discharging,14.6,25.1,12.8,12.6,9.2,1492,1706,,,
1076,31517,32924,32254,24000,1008000,1008000,97,4050000,Discharging,12.9,21.3,12.1,7.9,10.2,2112,2395,,,
1078,31249,32991,31651,24000,1008000,1008000,97,4050000,Discharging,12.0,16.9,13.8,11.2,6.5,2026,2186,,,
1080,31316,32857,32254,24000,1008000,1008000,97,4043000,Discharging,11.0,15.7,6.1,14.4,8.3,1832,2076,,,
1082,31316,32589,32053,24100,1008000,1008000,97,4049000,Discharging,11.5,19.6,11.6,6.1,7.5,1672,1885,,,
1084,31651,32924,31919,24100,1008000,1008000,97,4049000,Discharging,12.2,23.9,8.5,14.1,1.9,1754,1932,,,
1087,31383,32656,32321,24100,1008000,1008000,97,4050000,Discharging,10.9,18.5,8.3,7.9,8.8,1165,1265,,,
1089,31517,32656,31383,24100,1008000,1008000,97,4048000,Discharging,10.9,17.3,8.4,6.9,11.1,1814,1861,,,
1091,30981,32589,31718,24100,1008000,1008000,97,4050000,Discharging,10.1,13.8,11.3,7.4,7.9,1612,1782,,,
1093,30914,32455,31383,24100,1008000,1008000,97,4045000,Discharging,11.4,13.6,16.0,8.5,7.9,1672,1788,,,
1095,31115,32589,31919,24100,1008000,1008000,97,4049000,Discharging,9.9,13.0,11.2,11.6,3.8,1645,1808,,,
1098,31182,32589,31986,24100,1008000,1008000,97,4049000,Discharging,10.9,12.1,11.1,12.6,7.0,1080,1190,,,
1100,31517,32723,31651,24100,1008000,1008000,97,4050000,Discharging,10.2,11.5,10.6,4.6,14.8,1778,1802,,,
1102,31115,32723,31986,24100,1008000,1008000,97,4048000,Discharging,10.1,14.7,4.6,7.5,12.8,1600,1814,,,
1104,31115,32388,31919,24100,1008000,1008000,97,4049000,Discharging,10.7,16.4,8.4,7.1,11.5,1656,1786,,,
1106,31249,32656,31517,24100,1008000,1008000,97,4043000,Discharging,10.0,12.1,12.0,6.5,9.8,1596,1788,,,
1108,31249,32522,31651,24100,1008000,1008000,97,4050000,Discharging,10.8,14.2,5.6,11.7,9.9,1636,1785,,,
1111,31383,32723,32321,24100,1008000,1008000,97,4049000,Discharging,10.1,11.9,8.8,8.4,11.3,1174,1235,,,
1113,31383,32455,32254,24100,1008000,1008000,97,4049000,Discharging,10.5,14.0,14.9,4.2,10.1,1631,1812,,,
1115,31182,32656,31718,24100,1008000,1008000,97,4049000,Discharging,9.8,11.7,10.2,10.1,7.0,1612,1786,,,
1117,31651,32723,31517,24100,1008000,1008000,97,4049000,Discharging,9.9,11.0,14.3,8.4,6.2,1600,1780,,,
1119,31450,32723,32254,24100,1008000,1008000,97,4041000,Discharging,11.1,12.0,17.3,11.2,4.2,1768,1862,,,
1122,31517,32120,31919,24100,1008000,1008000,97,4048000,Discharging,10.0,13.3,10.2,8.4,7.5,1077,1188,,,
1124,30847,32522,31986,24100,1008000,1008000,97,4048000,Discharging,11.5,16.7,10.6,12.6,6.4,1680,1803,,,
1126,30914,32723,31986,24100,1008000,1008000,96,4048000,Discharging,10.1,13.9,11.9,8.3,6.5,1654,1810,,,
1128,31986,33259,32321,24100,1008000,1008000,96,4042000,Discharging,18.9,28.4,11.6,17.4,17.7,2816,3225,,,
1130,32656,33728,32522,24100,1008000,1008000,96,4045000,Discharging,18.9,27.0,14.8,17.5,16.2,3445,3745,,,
1132,32120,33728,32991,24200,1008000,1008000,96,4045000,Discharging,18.0,31.3,12.6,14.4,14.4,3336,3746,,,
1135,32187,34331,33326,24200,1008000,1008000,96,4045000,Discharging,19.4,29.9,14.7,18.2,14.5,2202,2487,,,
1137,32522,33862,32723,24200,1008000,1008000,96,4046000,Discharging,19.4,30.5,14.7,19.8,13.0,3299,3751,,,
1139,32723,34063,32723,24200,1008000,1008000,96,4045000,Discharging,19.0,28.6,13.4,22.1,11.7,3311,3744,,,
1141,32522,33728,33058,24200,1008000,1008000,96,4043000,Discharging,18.3,27.3,11.8,19.4,14.6,3424,3777,,,
1143,32455,33728,32723,24200,1008000,1008000,96,4043000,Discharging,19.3,25.8,12.1,22.2,17.4,3095,3616,,,
1146,32589,33728,33326,24200,1008000,1008000,96,4041000,Discharging,19.0,32.6,13.3,11.3,18.5,2133,2409,,,
1148,31249,32991,32656,24200,1008000,1008000,96,4047000,Discharging,10.0,17.1,8.5,8.3,5.7,1530,1609,,,
1150,31785,33125,32053,24200,1008000,1008000,96,4037000,Discharging,14.8,17.8,13.8,15.8,12.0,2186,2281,,,
1152,32187,33527,32790,24200,1008000,1008000,96,4043000,Discharging,19.0,32.9,10.7,17.3,15.2,2945,3390,,,
1154,32321,33125,32589,24300,1008000,1008000,96,4040000,Discharging,18.9,31.3,15.9,11.2,17.2,3150,3570,,,
1156,32321,33795,32991,24200,1008000,1008000,96,4046000,Discharging,19.5,32.7,7.5,15.8,22.2,3002,3524,,,
1159,31919,33326,32455,24300,1008000,1008000,96,4042000,Discharging,17.5,29.5,8.9,14.4,16.4,1705,1883,,,
1161,31986,33728,32522,24200,1008000,1008000,96,4046000,Discharging,16.5,26.3,15.1,13.4,11.3,2732,2958,,,
1163,32254,33929,32254,24200,1008000,1008000,96,4042000,Discharging,15.7,24.8,14.2,10.7,13.0,2262,2536,,,
1165,32254,33661,32656,24200,1008000,1008000,96,4041000,Discharging,17.7,28.0,8.9,19.4,14.8,2553,2908,,,
1167,31651,33058,32321,24200,1008000,1008000,96,4042000,Discharging,11.6,18.5,5.6,12.1,8.8,1773,1936,,,
1170,31986,32857,32857,24200,1008000,1008000,96,4048000,Discharging,12.6,20.9,11.1,9.3,9.8,1208,1289,,,
1172,31517,33125,32254,24200,1008000,1008000,96,4049000,Discharging,12.1,20.4,12.0,7.5,8.3,2002,2102,,,
1174,31785,33795,32656,24300,1008000,1008000,96,4047000,Discharging,14.9,22.1,10.3,11.6,16.0,2348,2702,,,
1176,31584,33527,32656,24200,1008000,1008000,96,4048000,Discharging,11.8,22.5,6.6,10.2,7.0,2005,2328,,,
1178,31651,33125,32254,24300,1008000,1008000,96,4048000,Discharging,11.3,18.2,10.1,7.4,9.7,1848,2072,,,
