# fw=nextui workload=gradius start=2026-09-13 12:37:40 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
7978,37413,38217,38150,27800,1800000,1800000,79,3850000,Discharging
7980,37614,38150,37748,27800,1800000,1800000,79,3860000,Discharging
7982,37346,37882,37681,27800,1800000,1800000,79,3847000,Discharging
7984,37949,37815,37949,27800,1800000,1800000,79,3860000,Discharging
7986,37346,38016,37815,27800,1800000,1800000,79,3861000,Discharging
7988,37480,37815,38016,27800,1800000,1800000,79,3858000,Discharging
7990,37681,38552,37748,27800,1416000,1800000,79,3860000,Discharging
7992,38284,38284,38083,27800,1800000,1800000,79,3859000,Discharging
7994,37547,37748,37547,27800,1416000,1800000,79,3860000,Discharging
7997,37413,38284,38016,27800,1800000,1800000,79,3860000,Discharging
7999,37145,37815,38083,27800,1800000,1800000,79,3861000,Discharging
8001,37547,38217,37882,27800,1800000,1800000,79,3860000,Discharging
8003,37748,38217,37949,27800,1800000,1800000,79,3860000,Discharging
8005,37212,37949,37547,27800,1608000,1800000,79,3847000,Discharging
8007,37413,38083,37547,27800,1800000,1800000,79,3857000,Discharging
8009,37882,38284,37815,27800,1800000,1800000,79,3857000,Discharging
8011,37681,38083,37547,27800,1800000,1800000,79,3859000,Discharging
8013,37346,38150,37413,27800,1608000,1800000,79,3856000,Discharging
8015,37748,38150,37949,27800,1800000,1800000,79,3859000,Discharging
8018,37614,38016,37882,27800,1800000,1800000,79,3857000,Discharging
8020,37614,38083,37949,27800,1608000,1800000,79,3858000,Discharging
8022,37882,38150,38217,27800,1800000,1800000,79,3857000,Discharging
8024,36743,38083,37346,27800,1416000,1800000,79,3860000,Discharging
8026,37614,37949,37145,27800,1800000,1800000,78,3860000,Discharging
8028,36877,37882,37011,27800,1800000,1800000,78,3842000,Discharging
8030,37346,37681,37547,27800,1800000,1800000,78,3858000,Discharging
8032,37413,37748,37815,27800,1800000,1800000,78,3858000,Discharging
8034,37815,38150,37547,27800,1416000,1800000,78,3856000,Discharging
8036,37748,38284,37882,27800,1800000,1800000,78,3859000,Discharging
8038,37547,38150,37480,27800,1800000,1800000,78,3858000,Discharging
8041,37748,38552,38217,27800,1800000,1800000,78,3857000,Discharging
8043,37614,38284,37547,27800,1800000,1800000,78,3858000,Discharging
8045,37681,38351,38083,27800,1608000,1800000,78,3858000,Discharging
8047,37748,38351,37949,27800,1800000,1800000,78,3860000,Discharging
8049,38016,38217,37815,27800,1800000,1800000,78,3858000,Discharging
8051,37078,37949,37346,27800,1800000,1800000,78,3834000,Discharging
8053,37882,38150,37949,27800,1416000,1800000,78,3855000,Discharging
8055,38284,38083,38217,27800,1800000,1800000,78,3855000,Discharging
8057,38150,38217,37949,27800,1800000,1800000,78,3857000,Discharging
8059,37614,38351,37748,27800,1800000,1800000,78,3855000,Discharging
8062,37815,38016,38016,27800,1800000,1800000,78,3859000,Discharging
8064,37949,38284,37748,27800,1800000,1800000,78,3857000,Discharging
8066,37346,37681,37279,27800,1800000,1800000,78,3857000,Discharging
8068,37480,38083,38485,27800,1800000,1800000,78,3857000,Discharging
8070,38016,38284,37949,27800,1800000,1800000,78,3851000,Discharging
8072,37212,38150,37748,27800,1416000,1800000,78,3858000,Discharging
8074,37547,38150,38083,27800,1800000,1800000,78,3856000,Discharging
8076,37614,38217,37748,27800,1608000,1800000,78,3857000,Discharging
8078,37547,38284,37949,27800,1800000,1800000,78,3857000,Discharging
8080,37480,38016,37480,27800,1800000,1800000,78,3856000,Discharging
8083,37748,38418,38016,27800,1800000,1800000,78,3861000,Discharging
8085,36944,37614,37413,27800,1800000,1800000,78,3859000,Discharging
8087,36609,37547,37547,27800,1800000,1800000,78,3859000,Discharging
8089,36542,37614,37078,27800,1800000,1800000,78,3859000,Discharging
8091,37279,37949,37614,27800,1800000,1800000,78,3856000,Discharging
8093,37547,38217,38016,27800,1800000,1800000,78,3856000,Discharging
8095,37614,37748,38083,27800,1800000,1800000,78,3856000,Discharging
8097,37145,38552,37748,27800,1800000,1800000,78,3856000,Discharging
8099,37748,38150,37748,27800,1800000,1800000,78,3847000,Discharging
8101,37681,38016,37681,27800,1800000,1800000,78,3858000,Discharging
8104,38150,38150,38083,27800,1416000,1800000,78,3854000,Discharging
8106,37882,38351,37949,27800,1800000,1800000,78,3854000,Discharging
8108,37748,37882,38083,27800,1800000,1800000,78,3857000,Discharging
8110,37949,38150,38619,27800,1416000,1800000,78,3857000,Discharging
8112,38217,38552,37949,27800,1800000,1800000,78,3858000,Discharging
