# fw=nextui workload=sonic start=2026-09-13 12:54:04 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
8773,36274,37145,36274,27600,1800000,1800000,76,3838000,Discharging
8775,36207,37346,36207,27600,1800000,1800000,76,3840000,Discharging
8777,35738,37145,36475,27700,1800000,1800000,76,3839000,Discharging
8779,36274,36877,36274,27600,1800000,1800000,76,3839000,Discharging
8781,36006,36944,36341,27700,1608000,1800000,76,3839000,Discharging
8784,36207,37011,36207,27600,1800000,1800000,76,3843000,Discharging
8786,36073,37145,36609,27700,1800000,1800000,76,3843000,Discharging
8788,35470,37145,37212,27700,1608000,1800000,76,3819000,Discharging
8790,36408,37413,36542,27600,1800000,1800000,76,3839000,Discharging
8792,36274,37145,36408,27700,1800000,1800000,76,3838000,Discharging
8794,35604,37078,36609,27600,1800000,1800000,76,3838000,Discharging
8796,36274,37078,36810,27700,1800000,1800000,76,3838000,Discharging
8799,35872,37212,36475,27700,1800000,1800000,76,3838000,Discharging
8801,35939,37145,36676,27600,1800000,1800000,76,3838000,Discharging
8803,35939,37279,36542,27600,1416000,1800000,76,3839000,Discharging
8805,36140,37078,36609,27600,1800000,1800000,76,3838000,Discharging
8807,36140,37279,36609,27600,1800000,1800000,76,3820000,Discharging
8809,36207,37078,36274,27700,1608000,1800000,76,3837000,Discharging
8811,35939,37212,36743,27700,1800000,1800000,76,3837000,Discharging
8813,35872,37614,36542,27700,1800000,1800000,76,3839000,Discharging
8815,36408,37212,36542,27700,1800000,1800000,76,3837000,Discharging
8818,36341,37346,36676,27700,1800000,1800000,76,3835000,Discharging
8820,35939,37078,36542,27700,1800000,1800000,76,3834000,Discharging
8822,35537,36877,36810,27700,1800000,1800000,76,3837000,Discharging
8824,35805,36877,36475,27600,1800000,1800000,76,3840000,Discharging
8826,35671,37145,36341,27700,1800000,1800000,76,3837000,Discharging
8828,36140,36944,36542,27700,1800000,1800000,76,3829000,Discharging
8830,35872,37011,36475,27700,1800000,1800000,76,3837000,Discharging
8832,36073,37011,36475,27700,1800000,1800000,76,3842000,Discharging
8834,36073,37346,36609,27600,1800000,1800000,76,3842000,Discharging
8837,35939,37011,36475,27700,1800000,1800000,76,3838000,Discharging
8839,36341,37011,36676,27700,1800000,1800000,76,3837000,Discharging
8841,35805,37212,36341,27700,1800000,1800000,76,3835000,Discharging
8843,35872,36944,36140,27700,1800000,1800000,76,3836000,Discharging
8845,36073,37011,36676,27600,1800000,1800000,76,3837000,Discharging
8847,36542,36810,36408,27700,1800000,1800000,76,3837000,Discharging
8849,36140,37145,36542,27800,1800000,1800000,76,3833000,Discharging
8851,36341,37078,36341,27700,1800000,1800000,76,3837000,Discharging
8853,36274,37078,36676,27600,1608000,1800000,76,3836000,Discharging
8856,36073,36743,36341,27700,1416000,1800000,76,3835000,Discharging
8858,36274,37078,36609,27600,1800000,1800000,76,3836000,Discharging
8860,36408,37346,36676,27700,1800000,1800000,76,3836000,Discharging
8862,35805,36877,37212,27700,1800000,1800000,76,3836000,Discharging
8864,36408,37346,36207,27700,1800000,1800000,76,3835000,Discharging
8866,35738,37212,36408,27600,1608000,1800000,76,3840000,Discharging
8868,36140,37279,36475,27700,1608000,1800000,76,3835000,Discharging
8870,35738,37279,36140,27700,1608000,1800000,76,3838000,Discharging
8872,36006,37346,36609,27600,1800000,1800000,76,3842000,Discharging
8874,36274,37279,36274,27700,1800000,1800000,76,3836000,Discharging
8877,36542,37011,36408,27700,1608000,1800000,76,3836000,Discharging
8879,36609,37078,36207,27600,1608000,1800000,76,3836000,Discharging
8881,35805,37346,36475,27600,1800000,1800000,76,3839000,Discharging
8883,36341,37212,36341,27600,1608000,1800000,76,3840000,Discharging
8885,36140,36944,36542,27600,1800000,1800000,76,3836000,Discharging
8887,36140,37145,36408,27600,1800000,1800000,76,3837000,Discharging
8889,35939,37279,36542,27700,1800000,1800000,76,3812000,Discharging
8891,36073,37480,36676,27700,1800000,1800000,76,3836000,Discharging
8893,35939,37078,36609,27700,1416000,1800000,76,3835000,Discharging
8896,36207,37212,36475,27700,1800000,1800000,76,3835000,Discharging
8898,36006,37212,36743,27700,1800000,1800000,76,3835000,Discharging
8900,36274,37212,36609,27700,1800000,1800000,76,3835000,Discharging
8902,36006,36810,36542,27700,1416000,1800000,76,3836000,Discharging
8904,36207,37413,36676,27600,1608000,1800000,76,3835000,Discharging
8906,35872,36944,36408,27700,1608000,1800000,76,3836000,Discharging
8908,35939,37011,36341,27600,1800000,1800000,76,3836000,Discharging
8910,36408,37011,36609,27700,1800000,1800000,76,3813000,Discharging
8912,36207,36810,36609,27700,1608000,1800000,76,3835000,Discharging
8915,35872,36877,36609,27700,1800000,1800000,76,3839000,Discharging
8917,36140,37145,36475,27700,1800000,1800000,76,3832000,Discharging
8919,36140,37078,36408,27700,1800000,1800000,76,3832000,Discharging
8921,35939,37078,36676,27700,1800000,1800000,76,3838000,Discharging
8923,36274,37212,36475,27700,1608000,1800000,76,3835000,Discharging
8925,36073,37279,36542,27700,1608000,1800000,76,3834000,Discharging
8927,35738,37145,36542,27700,1800000,1800000,76,3834000,Discharging
8929,35872,37212,36609,27700,1608000,1800000,76,3835000,Discharging
8932,36274,37078,36810,27800,1800000,1800000,76,3834000,Discharging
8934,36140,37614,36408,27700,1800000,1800000,76,3835000,Discharging
8936,36073,37011,36274,27700,1800000,1800000,76,3835000,Discharging
8938,36207,36877,36341,27700,1800000,1800000,76,3836000,Discharging
8940,36006,37413,36542,27700,1800000,1800000,76,3834000,Discharging
8942,36274,37413,36475,27700,1800000,1800000,76,3835000,Discharging
8944,36408,37078,36341,27700,1608000,1800000,76,3835000,Discharging
8946,36140,37212,36609,27700,1800000,1800000,76,3834000,Discharging
8948,36073,37212,36676,27700,1800000,1800000,76,3835000,Discharging
8950,36341,37212,36743,27700,1800000,1800000,76,3834000,Discharging
8953,36140,37614,36073,27700,1800000,1800000,76,3836000,Discharging
8955,36341,37212,36475,27700,1608000,1800000,76,3836000,Discharging
8957,36006,36877,36810,27700,1416000,1800000,76,3832000,Discharging
8959,36207,37078,36475,27700,1800000,1800000,76,3833000,Discharging
8961,36274,37078,36207,27600,1800000,1800000,76,3838000,Discharging
8963,35939,37212,36542,27700,1800000,1800000,76,3834000,Discharging
8965,35671,37212,36810,27700,1800000,1800000,76,3834000,Discharging
8967,36073,37212,36475,27700,1800000,1800000,76,3833000,Discharging
8969,35872,37145,36408,27700,1800000,1800000,76,3834000,Discharging
8972,35939,37212,36408,27600,1800000,1800000,76,3804000,Discharging
8974,36207,37212,36207,27600,1800000,1800000,76,3833000,Discharging
8976,36140,37145,36408,27700,1800000,1800000,76,3833000,Discharging
8978,35939,37145,35939,27700,1416000,1800000,76,3833000,Discharging
