# fw=nextui workload=gradius start=2026-09-13 11:07:27 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
2376,34197,35202,34599,25200,1800000,1800000,93,4018000,Discharging
2378,34063,35738,35001,25200,1800000,1800000,93,4017000,Discharging
2381,35269,35336,35336,25200,1800000,1800000,93,4014000,Discharging
2383,35068,35805,35604,25200,1800000,1800000,93,4013000,Discharging
2385,35269,35671,35537,25300,1800000,1800000,93,4014000,Discharging
2387,35470,35604,35470,25200,1608000,1800000,93,4013000,Discharging
2389,35336,36006,35537,25300,1800000,1800000,93,4006000,Discharging
2391,35336,35805,35671,25200,1800000,1800000,93,4013000,Discharging
2393,35470,35805,35470,25300,1800000,1800000,93,4013000,Discharging
2395,35269,36140,35604,25300,1800000,1800000,93,4016000,Discharging
2397,35738,35604,36006,25300,1800000,1800000,93,4014000,Discharging
2399,35805,36274,35671,25300,1800000,1800000,93,4014000,Discharging
2401,34934,35537,35738,25200,1800000,1800000,93,4014000,Discharging
2404,35604,35939,36006,25300,1800000,1800000,93,4014000,Discharging
2406,35872,36274,35738,25300,1800000,1800000,93,4016000,Discharging
2408,35537,36073,35872,25300,1800000,1800000,93,4015000,Discharging
2410,35202,36207,35738,25300,1800000,1800000,93,4015000,Discharging
2412,35202,36006,35738,25300,1800000,1800000,93,4005000,Discharging
2414,35135,35872,35135,25300,1800000,1800000,93,4013000,Discharging
2416,35738,36274,35604,25300,1800000,1800000,93,4015000,Discharging
2418,36006,36140,35537,25300,1800000,1800000,93,4013000,Discharging
2420,35738,35738,35805,25300,1800000,1800000,93,4014000,Discharging
2422,35403,36676,35872,25300,1800000,1800000,93,4012000,Discharging
2425,35604,36006,35604,25300,1608000,1800000,93,4013000,Discharging
2427,36006,36207,35604,25300,1800000,1800000,93,4015000,Discharging
2429,35738,36676,35872,25300,1800000,1800000,93,4014000,Discharging
2431,35671,36073,35269,25300,1800000,1800000,93,4011000,Discharging
2433,34331,36140,35202,25300,1800000,1800000,93,4017000,Discharging
2435,34934,35135,34867,25300,1608000,1800000,93,4004000,Discharging
2437,34599,35470,35336,25300,1800000,1800000,93,4017000,Discharging
2439,35537,35671,35336,25300,1800000,1800000,93,4016000,Discharging
2441,35805,35604,35738,25300,1800000,1800000,93,4013000,Discharging
2443,35738,36073,35872,25300,1800000,1800000,93,4016000,Discharging
2446,35537,36207,35336,25300,1800000,1800000,93,4012000,Discharging
2448,35671,36006,35872,25300,1800000,1800000,93,4009000,Discharging
2450,35738,36140,36274,25300,1800000,1800000,93,4014000,Discharging
2452,35671,36274,35939,25300,1608000,1800000,93,4013000,Discharging
2454,36006,36140,36006,25400,1608000,1800000,93,4012000,Discharging
2456,36006,36542,35805,25300,1800000,1800000,93,4013000,Discharging
2458,35671,35738,35872,25400,1800000,1800000,93,3995000,Discharging
2460,35671,36609,36408,25400,1800000,1800000,93,4015000,Discharging
2462,35939,36609,35872,25300,1608000,1800000,93,4015000,Discharging
2464,36006,36341,35805,25300,1800000,1800000,93,4014000,Discharging
2466,35872,35939,36207,25400,1608000,1800000,93,4012000,Discharging
2469,35738,36408,35872,25400,1800000,1800000,93,4012000,Discharging
2471,35805,36073,36341,25300,1608000,1800000,93,4012000,Discharging
2473,35671,36006,35671,25400,1416000,1800000,93,4008000,Discharging
2475,35738,35738,35939,25400,1800000,1800000,93,4013000,Discharging
2477,36207,35872,35336,25400,1800000,1800000,93,4008000,Discharging
2479,35872,36341,35939,25400,1800000,1800000,93,4011000,Discharging
2481,35470,36274,35738,25400,1416000,1800000,93,4003000,Discharging
2483,35939,36073,36006,25400,1800000,1800000,93,4010000,Discharging
2485,36207,36408,35671,25400,1608000,1800000,93,4010000,Discharging
2487,35872,35470,35738,25400,1800000,1800000,93,4014000,Discharging
2490,35872,36609,36073,25400,1800000,1800000,93,4012000,Discharging
2492,35537,36743,36073,25400,1800000,1800000,93,4013000,Discharging
2494,34934,36006,35604,25400,1800000,1800000,93,4016000,Discharging
2496,34934,36006,35336,25400,1800000,1800000,93,4015000,Discharging
2498,34532,35269,35068,25400,1800000,1800000,93,4015000,Discharging
2500,35939,35671,36207,25400,1800000,1800000,93,4015000,Discharging
2502,35470,36341,35738,25400,1800000,1800000,93,4006000,Discharging
2504,35939,36475,35872,25400,1800000,1800000,93,3995000,Discharging
2506,35671,36408,36140,25400,1800000,1800000,93,4011000,Discharging
2508,36274,36140,36006,25400,1800000,1800000,93,4010000,Discharging
2511,35738,36006,35403,25400,1800000,1800000,93,4011000,Discharging
2513,35738,36408,36006,25400,1800000,1800000,93,4010000,Discharging
