# fw=nextui workload=thps2 start=2026-09-13 13:35:05 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
11234,36944,38083,37011,27500,1800000,1800000,69,3772000,Discharging
11236,36475,37949,37011,27600,1608000,1800000,69,3770000,Discharging
11238,36542,37815,36743,27500,1800000,1800000,69,3774000,Discharging
11240,36408,37145,36743,27500,1800000,1800000,69,3771000,Discharging
11242,36207,37145,36341,27500,1800000,1800000,69,3771000,Discharging
11245,36676,37212,36743,27500,1800000,1800000,69,3771000,Discharging
11247,36274,37346,36944,27500,1800000,1800000,69,3769000,Discharging
11249,36408,37413,36743,27500,1416000,1800000,69,3768000,Discharging
11251,35805,37078,36609,27500,1608000,1800000,69,3772000,Discharging
11253,35939,37279,37011,27500,1800000,1800000,69,3772000,Discharging
11255,36207,37480,36542,27500,1800000,1800000,69,3754000,Discharging
11257,36140,37212,36609,27500,1608000,1800000,69,3773000,Discharging
11259,36207,37212,36475,27500,1800000,1800000,69,3772000,Discharging
11261,36207,38016,36475,27500,1800000,1800000,69,3771000,Discharging
11264,36207,37212,36676,27500,1800000,1800000,69,3772000,Discharging
11266,35872,37279,36475,27500,1416000,1800000,69,3771000,Discharging
11268,36274,37011,36810,27500,1800000,1800000,69,3771000,Discharging
11270,36341,36944,36341,27500,1800000,1800000,69,3772000,Discharging
11272,36207,37212,36676,27500,1800000,1800000,69,3772000,Discharging
11274,35872,37145,36542,27500,1800000,1800000,69,3768000,Discharging
11276,36073,37078,36073,27500,1800000,1800000,69,3752000,Discharging
11278,36274,37346,36542,27500,1800000,1800000,69,3767000,Discharging
11280,36207,37145,36475,27500,1800000,1800000,69,3767000,Discharging
11283,36475,37413,36542,27500,1800000,1800000,69,3765000,Discharging
11285,36006,37212,36475,27500,1800000,1800000,69,3766000,Discharging
11287,36073,37279,36408,27500,1800000,1800000,69,3767000,Discharging
11289,36207,37413,36542,27500,1608000,1800000,69,3765000,Discharging
11291,36408,37480,36140,27500,1800000,1800000,69,3764000,Discharging
11293,36207,37011,36609,27500,1800000,1800000,69,3766000,Discharging
11295,35872,37011,36475,27500,1800000,1800000,69,3765000,Discharging
11297,36006,37346,36810,27500,1608000,1800000,69,3759000,Discharging
11299,36341,37212,36609,27500,1800000,1800000,69,3767000,Discharging
11302,36073,37078,36207,27500,1800000,1800000,69,3765000,Discharging
11304,35939,37145,36341,27500,1800000,1800000,69,3765000,Discharging
11306,36207,36810,36676,27500,1800000,1800000,69,3762000,Discharging
11308,36274,36944,36609,27500,1800000,1800000,69,3766000,Discharging
11310,35805,37145,36542,27500,1416000,1800000,69,3766000,Discharging
11312,36274,36877,36944,27500,1608000,1800000,69,3765000,Discharging
11314,36274,37078,36542,27500,1800000,1800000,69,3765000,Discharging
11316,36408,37145,36743,27500,1800000,1800000,69,3766000,Discharging
