# fw=nextui workload=sonic start=2026-09-13 12:29:28 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
7463,36274,37614,36475,27800,1608000,1800000,80,3874000,Discharging
7465,36408,37145,36609,27800,1800000,1800000,80,3874000,Discharging
7467,36207,37614,36542,27800,1800000,1800000,80,3874000,Discharging
7469,36341,36944,36877,27800,1800000,1800000,80,3874000,Discharging
7471,36542,37078,36877,27800,1800000,1800000,80,3874000,Discharging
7473,36274,37346,36475,27800,1800000,1800000,80,3874000,Discharging
7475,36006,37011,36341,27800,1800000,1800000,80,3874000,Discharging
7477,36408,36810,36475,27800,1800000,1800000,80,3874000,Discharging
7479,36140,37011,36810,27800,1800000,1800000,80,3870000,Discharging
7481,35738,37346,36609,27800,1416000,1800000,80,3871000,Discharging
7484,35872,37547,36542,27800,1800000,1800000,80,3876000,Discharging
7486,35872,37346,36609,27800,1608000,1800000,80,3872000,Discharging
7488,36207,37279,36475,27800,1800000,1800000,80,3872000,Discharging
7490,35805,37346,36609,27800,1800000,1800000,80,3873000,Discharging
7492,35738,37011,36475,27800,1800000,1800000,80,3872000,Discharging
7494,36006,37145,36676,27800,1800000,1800000,80,3876000,Discharging
7496,35939,37145,36676,27800,1416000,1800000,80,3872000,Discharging
7498,36408,37614,36408,27800,1800000,1800000,80,3872000,Discharging
7500,36006,37614,36743,27800,1800000,1800000,80,3872000,Discharging
7502,36408,37212,36475,27800,1416000,1800000,80,3872000,Discharging
7505,36408,37279,36944,27800,1608000,1800000,80,3872000,Discharging
7507,36140,37212,36542,27800,1800000,1800000,80,3872000,Discharging
7509,36609,37346,36676,27800,1800000,1800000,80,3872000,Discharging
7511,36006,37078,36006,27800,1800000,1800000,80,3872000,Discharging
7513,35805,37145,37078,27800,1800000,1800000,80,3873000,Discharging
7515,36341,36944,36609,27800,1416000,1800000,80,3861000,Discharging
7517,36341,37145,36341,27800,1800000,1800000,80,3872000,Discharging
7519,36609,37547,36944,27800,1800000,1800000,80,3871000,Discharging
7521,35604,37145,36542,27800,1800000,1800000,80,3871000,Discharging
7523,36073,36944,36408,27800,1800000,1800000,80,3871000,Discharging
7526,35872,37346,36542,27800,1800000,1800000,80,3871000,Discharging
7528,36207,37279,36676,27800,1800000,1800000,80,3869000,Discharging
7530,35872,37212,36676,27800,1800000,1800000,80,3869000,Discharging
7532,36274,37011,36274,27800,1416000,1800000,80,3873000,Discharging
7534,36207,37480,36743,27800,1800000,1800000,80,3875000,Discharging
7536,36274,37145,37011,27800,1800000,1800000,80,3870000,Discharging
7538,36408,37212,36877,27800,1800000,1800000,80,3850000,Discharging
7540,36140,37614,36877,27800,1800000,1800000,80,3871000,Discharging
7542,36140,37279,36341,27800,1416000,1800000,80,3875000,Discharging
7544,35939,37145,36408,27800,1800000,1800000,80,3875000,Discharging
7547,36274,37480,36676,27800,1800000,1800000,80,3870000,Discharging
7549,36073,37145,36810,27800,1800000,1800000,80,3870000,Discharging
7551,36676,37547,36810,27800,1800000,1800000,80,3870000,Discharging
7553,36475,37078,37145,27800,1608000,1800000,80,3870000,Discharging
7555,36073,37145,36408,27800,1800000,1800000,80,3869000,Discharging
7557,36207,37212,37145,27800,1800000,1800000,80,3868000,Discharging
7559,36274,37145,36877,27800,1608000,1800000,80,3870000,Discharging
7561,36207,37480,36743,27800,1800000,1800000,80,3847000,Discharging
7563,36408,37346,36341,27800,1800000,1800000,80,3870000,Discharging
7565,36207,37681,36609,27800,1800000,1800000,80,3869000,Discharging
7568,36408,37413,37145,27800,1800000,1800000,80,3869000,Discharging
7570,36274,37279,36877,27800,1800000,1800000,80,3869000,Discharging
7572,36542,37748,37011,27800,1800000,1800000,80,3869000,Discharging
7574,36408,37614,36609,27800,1800000,1800000,80,3869000,Discharging
7576,36274,37145,36743,27800,1800000,1800000,80,3873000,Discharging
7578,36073,37145,36274,27800,1608000,1800000,80,3868000,Discharging
7580,35805,36743,36006,27800,1800000,1800000,80,3867000,Discharging
7582,36006,37212,36609,27800,1416000,1800000,80,3873000,Discharging
7584,35939,37011,36408,27800,1800000,1800000,80,3851000,Discharging
7586,36073,37413,36743,27800,1416000,1800000,80,3870000,Discharging
7589,36006,37078,36944,27800,1800000,1800000,80,3870000,Discharging
7591,35939,37614,36810,27800,1800000,1800000,80,3873000,Discharging
7593,36207,37346,36274,27800,1416000,1800000,80,3874000,Discharging
7595,35805,37413,36944,27800,1800000,1800000,80,3869000,Discharging
7597,36274,37078,36944,27800,1800000,1800000,80,3871000,Discharging
7599,36140,37145,36542,27800,1800000,1800000,80,3871000,Discharging
7601,36207,37614,36609,27800,1800000,1800000,80,3869000,Discharging
7603,36743,37480,36743,27800,1800000,1800000,80,3871000,Discharging
7605,36274,37145,36542,27800,1800000,1800000,80,3870000,Discharging
7607,36140,37212,36743,27800,1608000,1800000,80,3851000,Discharging
7610,36274,36877,36609,27800,1800000,1800000,80,3869000,Discharging
7612,35939,37145,36408,27800,1800000,1800000,80,3869000,Discharging
7614,36408,37279,36877,27800,1800000,1800000,80,3868000,Discharging
7616,36408,37614,36609,27800,1800000,1800000,80,3869000,Discharging
7618,36073,36944,36743,27800,1800000,1800000,80,3866000,Discharging
7620,36140,37212,36609,27800,1800000,1800000,80,3868000,Discharging
7622,36073,37279,36944,27800,1800000,1800000,80,3869000,Discharging
7624,36475,37078,36274,27800,1800000,1800000,80,3870000,Discharging
7626,36073,36944,36676,27800,1800000,1800000,80,3866000,Discharging
7628,35738,37145,36073,27800,1800000,1800000,80,3866000,Discharging
7630,36140,37011,37011,27800,1608000,1800000,80,3861000,Discharging
7633,35872,36676,36810,27800,1416000,1800000,80,3869000,Discharging
7635,35939,37145,36676,27800,1800000,1800000,80,3869000,Discharging
7637,36341,37413,36743,27800,1608000,1800000,80,3869000,Discharging
7639,36140,37413,36743,27800,1608000,1800000,80,3868000,Discharging
7641,35671,37413,36676,27800,1608000,1800000,80,3866000,Discharging
7643,36207,37480,36341,27800,1800000,1800000,80,3868000,Discharging
7645,36341,37145,36475,27800,1416000,1800000,80,3869000,Discharging
7647,35805,37413,36609,27800,1800000,1800000,80,3869000,Discharging
7649,36542,37145,36542,27800,1800000,1800000,80,3868000,Discharging
7652,36341,37346,36743,27800,1800000,1800000,80,3869000,Discharging
7654,36207,37681,36609,27800,1800000,1800000,80,3859000,Discharging
7656,36140,36877,36475,27800,1800000,1800000,80,3867000,Discharging
7658,36274,37212,37078,27800,1416000,1800000,80,3868000,Discharging
7660,36408,37212,36341,27800,1800000,1800000,80,3867000,Discharging
7662,36140,37346,36944,27800,1608000,1800000,80,3869000,Discharging
7664,35939,37279,36944,27800,1800000,1800000,80,3869000,Discharging
7666,35939,37078,36408,27800,1800000,1800000,80,3866000,Discharging
7668,36207,37145,37011,27800,1800000,1800000,80,3866000,Discharging
7670,35671,37212,36542,27800,1800000,1800000,79,3871000,Discharging
7673,36274,37346,36341,27800,1800000,1800000,79,3871000,Discharging
7675,35671,37279,36542,27800,1800000,1800000,79,3867000,Discharging
7677,36006,37279,36609,27800,1416000,1800000,79,3867000,Discharging
7679,36207,37011,36676,27800,1416000,1800000,79,3867000,Discharging
7681,35872,37078,36207,27800,1800000,1800000,79,3871000,Discharging
7683,36408,37480,36475,27800,1608000,1800000,79,3867000,Discharging
7685,35805,37480,36877,27800,1608000,1800000,79,3867000,Discharging
7687,36475,37346,36542,27800,1800000,1800000,79,3866000,Discharging
7689,36207,37346,36676,27800,1608000,1800000,79,3867000,Discharging
7691,35805,36944,36341,27800,1608000,1800000,79,3866000,Discharging
7694,36207,36877,36676,27800,1800000,1800000,79,3866000,Discharging
7696,35939,37212,36944,27800,1800000,1800000,79,3867000,Discharging
7698,35939,37480,36341,27800,1800000,1800000,79,3848000,Discharging
7700,36274,37413,36408,27800,1800000,1800000,79,3867000,Discharging
7702,36207,37547,36743,27800,1800000,1800000,79,3869000,Discharging
7704,36609,37078,36341,27800,1800000,1800000,79,3866000,Discharging
7706,36073,36877,36140,27800,1608000,1800000,79,3867000,Discharging
7708,35872,36877,36676,27800,1800000,1800000,79,3867000,Discharging
7710,36207,37279,36743,27800,1800000,1800000,79,3866000,Discharging
7712,36006,37279,36944,27800,1608000,1800000,79,3867000,Discharging
7715,36877,37547,36743,27800,1800000,1800000,79,3872000,Discharging
7717,35939,37212,36609,27800,1800000,1800000,79,3864000,Discharging
7719,36207,36877,36475,27800,1416000,1800000,79,3865000,Discharging
7721,36073,37212,36475,27800,1608000,1800000,79,3853000,Discharging
7723,36006,37480,36341,27800,1800000,1800000,79,3865000,Discharging
7725,35738,37279,36542,27800,1800000,1800000,79,3865000,Discharging
7727,36073,37413,36140,27800,1800000,1800000,79,3866000,Discharging
7729,36475,37145,36274,27800,1800000,1800000,79,3869000,Discharging
7731,36006,37145,36475,27800,1800000,1800000,79,3869000,Discharging
7733,35939,37279,36475,27800,1800000,1800000,79,3864000,Discharging
7736,35939,37011,36743,27800,1608000,1800000,79,3866000,Discharging
7738,36006,37011,36408,27800,1800000,1800000,79,3865000,Discharging
7740,36073,37681,37145,27800,1608000,1800000,79,3864000,Discharging
7742,36140,37413,36475,27800,1800000,1800000,79,3865000,Discharging
7744,36073,37614,37078,27800,1800000,1800000,79,3851000,Discharging
7746,36475,37413,36810,27800,1800000,1800000,79,3865000,Discharging
7748,36073,37078,36944,27800,1800000,1800000,79,3865000,Discharging
7750,36207,37145,36743,27800,1800000,1800000,79,3865000,Discharging
7752,37011,37279,36542,27800,1608000,1800000,79,3864000,Discharging
7754,36207,37547,36810,27800,1800000,1800000,79,3864000,Discharging
7757,36140,37346,36810,27800,1800000,1800000,79,3864000,Discharging
7759,36207,37212,36676,27800,1800000,1800000,79,3864000,Discharging
7761,36676,37279,36341,27800,1800000,1800000,79,3865000,Discharging
7763,36207,37212,36542,27800,1800000,1800000,79,3864000,Discharging
7765,36006,37614,36676,27800,1608000,1800000,79,3863000,Discharging
7767,36207,37078,36609,27800,1800000,1800000,79,3850000,Discharging
7769,36006,37145,36676,27700,1800000,1800000,79,3869000,Discharging
7771,36140,36944,36609,27800,1800000,1800000,79,3865000,Discharging
7773,36274,37547,36341,27800,1800000,1800000,79,3865000,Discharging
7775,35939,37145,36743,27700,1800000,1800000,79,3865000,Discharging
7778,36140,37078,36408,27800,1800000,1800000,79,3866000,Discharging
