# fw=nextui workload=mariokart start=2026-09-13 12:21:15 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
6804,35805,37011,36408,27800,1416000,1800000,82,3892000,Discharging
6806,35738,36944,36274,27900,1800000,1800000,82,3890000,Discharging
6808,36073,37413,36408,27800,1800000,1800000,82,3892000,Discharging
6811,35671,37011,36810,27800,1416000,1800000,82,3892000,Discharging
6813,35604,36743,37078,27800,1416000,1800000,82,3892000,Discharging
6815,35738,36810,36341,27800,1608000,1800000,82,3891000,Discharging
6817,35671,37145,36408,27800,1800000,1800000,82,3891000,Discharging
6819,36140,37145,36207,27800,1800000,1800000,82,3892000,Discharging
6821,35604,37413,36475,27800,1608000,1800000,82,3892000,Discharging
6823,35805,37078,36207,27800,1800000,1800000,82,3891000,Discharging
6825,35671,37145,36542,27800,1800000,1800000,82,3891000,Discharging
6827,35872,37547,36341,27800,1800000,1800000,82,3891000,Discharging
6829,35738,37078,36207,27800,1800000,1800000,82,3892000,Discharging
6832,35872,37145,36609,27800,1800000,1800000,82,3891000,Discharging
6834,35805,37212,36408,27800,1608000,1800000,82,3891000,Discharging
6836,36274,36609,36207,27800,1800000,1800000,82,3891000,Discharging
6838,36006,36810,36676,27800,1800000,1800000,82,3891000,Discharging
6840,36140,37011,36140,27800,1800000,1800000,82,3891000,Discharging
6842,35805,36944,36274,27800,1608000,1800000,82,3890000,Discharging
6844,35738,36810,36140,27800,1800000,1800000,82,3890000,Discharging
6846,35939,37346,36475,27800,1800000,1800000,82,3891000,Discharging
6848,36073,37346,36274,27900,1608000,1800000,82,3890000,Discharging
6850,35805,37078,36877,27800,1800000,1800000,82,3870000,Discharging
6853,36006,37078,36207,27800,1800000,1800000,82,3891000,Discharging
6855,35939,37145,36140,27800,1608000,1800000,82,3890000,Discharging
6857,35537,37212,35805,27800,1800000,1800000,82,3891000,Discharging
6859,35470,37145,36676,27800,1800000,1800000,82,3890000,Discharging
6861,35738,36810,36542,27800,1800000,1800000,82,3891000,Discharging
6863,36006,36944,36408,27800,1800000,1800000,82,3891000,Discharging
6865,35939,37346,36341,27800,1800000,1800000,82,3891000,Discharging
6867,35939,37011,36877,27800,1800000,1800000,82,3890000,Discharging
6869,35872,36810,36475,27800,1800000,1800000,82,3890000,Discharging
6871,35738,37011,36408,27800,1800000,1800000,82,3890000,Discharging
6874,35939,36877,36207,27800,1800000,1800000,82,3874000,Discharging
6876,36006,37145,36274,27800,1800000,1800000,82,3890000,Discharging
6878,35805,36609,36475,27800,1800000,1800000,82,3890000,Discharging
6880,35537,37480,36475,27800,1800000,1800000,82,3891000,Discharging
6882,35671,36944,36140,27800,1608000,1800000,82,3890000,Discharging
6884,36006,37011,36073,27800,1800000,1800000,82,3888000,Discharging
6886,36006,36810,36475,27800,1608000,1800000,82,3890000,Discharging
6888,35135,36676,36140,27800,1800000,1800000,82,3890000,Discharging
6890,35537,36676,36475,27800,1608000,1800000,82,3890000,Discharging
6892,35872,36810,36274,27800,1800000,1800000,82,3890000,Discharging
6895,35537,37413,36408,27800,1800000,1800000,82,3889000,Discharging
6897,35671,36810,36676,27800,1800000,1800000,82,3875000,Discharging
6899,35738,36609,36207,27800,1608000,1800000,82,3889000,Discharging
6901,35872,37279,36207,27800,1800000,1800000,82,3889000,Discharging
6903,35470,36944,36676,27900,1608000,1800000,82,3889000,Discharging
6905,36073,37212,36341,27800,1800000,1800000,82,3889000,Discharging
6907,35604,36877,36341,27800,1608000,1800000,82,3889000,Discharging
6909,36073,36743,36207,27800,1608000,1800000,82,3889000,Discharging
6911,35872,36877,36743,27800,1608000,1800000,82,3889000,Discharging
6913,35872,36743,36140,27800,1800000,1800000,82,3889000,Discharging
6916,35738,37078,36341,27800,1608000,1800000,82,3890000,Discharging
6918,35939,36743,36408,27800,1800000,1800000,82,3889000,Discharging
6920,35738,37145,36609,27800,1608000,1800000,82,3883000,Discharging
6922,35671,36810,36207,27800,1800000,1800000,82,3889000,Discharging
6924,35403,36944,36140,27800,1416000,1800000,82,3888000,Discharging
6926,35470,36877,36542,27800,1800000,1800000,82,3889000,Discharging
6928,35604,37078,36274,27800,1800000,1800000,82,3889000,Discharging
6930,35604,36877,36609,27800,1800000,1800000,82,3888000,Discharging
6932,35939,37011,35872,27800,1608000,1800000,82,3889000,Discharging
