# fw=nextui workload=sf2 start=2026-09-13 13:18:41 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
10439,36944,37212,36944,27600,1800000,1800000,71,3770000,Discharging
10441,36475,37413,37145,27600,1800000,1800000,71,3793000,Discharging
10443,36408,37212,36542,27600,1800000,1800000,71,3792000,Discharging
10445,36743,37480,36810,27600,1800000,1800000,71,3792000,Discharging
10447,36944,37212,37614,27600,1800000,1800000,71,3792000,Discharging
10450,36207,37480,37279,27600,1800000,1800000,71,3792000,Discharging
10452,36676,37346,36944,27600,1800000,1800000,71,3791000,Discharging
10454,36207,37346,37145,27600,1416000,1800000,71,3792000,Discharging
10456,36341,37145,37011,27600,1608000,1800000,71,3793000,Discharging
10458,36341,37279,36877,27600,1800000,1800000,71,3793000,Discharging
10460,36207,37413,37212,27600,1800000,1800000,71,3794000,Discharging
10462,36475,37547,36944,27600,1800000,1800000,71,3771000,Discharging
10464,36676,37748,36944,27600,1608000,1800000,71,3791000,Discharging
10466,36810,37480,37011,27600,1800000,1800000,71,3788000,Discharging
10468,36542,37279,37011,27600,1800000,1800000,71,3790000,Discharging
10471,36073,37681,37078,27600,1800000,1800000,71,3789000,Discharging
10473,36475,37480,37078,27600,1800000,1800000,71,3789000,Discharging
10475,36743,37547,36676,27600,1800000,1800000,71,3789000,Discharging
10477,36810,37480,37078,27600,1800000,1800000,71,3790000,Discharging
10479,36341,37279,36944,27600,1608000,1800000,71,3789000,Discharging
10481,36877,37614,37145,27600,1800000,1800000,71,3788000,Discharging
10483,36542,37748,37279,27600,1800000,1800000,71,3788000,Discharging
10485,37078,37547,36944,27600,1800000,1800000,71,3774000,Discharging
10487,36006,37413,36877,27600,1800000,1800000,71,3792000,Discharging
10489,36609,37279,36676,27600,1800000,1800000,71,3792000,Discharging
10492,36475,37346,36743,27600,1800000,1800000,71,3796000,Discharging
10494,35939,37145,36609,27600,1800000,1800000,71,3793000,Discharging
10496,36542,37279,36944,27600,1608000,1800000,71,3791000,Discharging
10498,36743,36944,36810,27600,1800000,1800000,71,3791000,Discharging
10500,36475,37480,36676,27600,1800000,1800000,71,3791000,Discharging
10502,36676,37614,37279,27600,1800000,1800000,71,3791000,Discharging
10504,36743,37413,36877,27600,1800000,1800000,71,3790000,Discharging
10506,36676,37346,36810,27600,1800000,1800000,71,3790000,Discharging
10508,36609,37614,36475,27600,1800000,1800000,71,3772000,Discharging
10510,35805,37614,36743,27600,1800000,1800000,71,3792000,Discharging
10513,36207,37748,36542,27600,1800000,1800000,71,3792000,Discharging
10515,36341,37279,37145,27600,1800000,1800000,71,3794000,Discharging
10517,36542,37614,36408,27600,1800000,1800000,71,3793000,Discharging
10519,36542,38016,36676,27600,1800000,1800000,71,3794000,Discharging
10521,36341,37279,37145,27600,1800000,1800000,71,3791000,Discharging
10523,36006,37279,36944,27600,1800000,1800000,71,3788000,Discharging
10525,36877,37212,36810,27600,1416000,1800000,71,3788000,Discharging
10527,36341,37681,37078,27600,1800000,1800000,71,3788000,Discharging
10529,36475,37547,37011,27600,1800000,1800000,71,3788000,Discharging
10531,36810,37212,36743,27600,1800000,1800000,71,3776000,Discharging
10534,36274,37748,37145,27600,1800000,1800000,71,3787000,Discharging
10536,36743,37480,37279,27600,1800000,1800000,71,3787000,Discharging
10538,36341,37011,36676,27600,1800000,1800000,71,3789000,Discharging
10540,36609,37279,37078,27600,1800000,1800000,71,3789000,Discharging
10542,36877,37212,36810,27600,1608000,1800000,71,3788000,Discharging
10544,36609,37480,37078,27600,1800000,1800000,71,3787000,Discharging
10546,36743,37279,37547,27600,1800000,1800000,71,3790000,Discharging
10548,36542,37748,37011,27600,1800000,1800000,71,3790000,Discharging
10550,36207,37413,36475,27500,1800000,1800000,71,3793000,Discharging
10552,36408,37346,36676,27600,1800000,1800000,71,3793000,Discharging
10555,36341,37011,36341,27600,1800000,1800000,71,3762000,Discharging
10557,36542,37614,36676,27600,1800000,1800000,71,3789000,Discharging
10559,36542,37413,36676,27600,1800000,1800000,71,3789000,Discharging
10561,36341,37212,37279,27600,1800000,1800000,71,3788000,Discharging
10563,36609,37681,36877,27600,1800000,1800000,71,3790000,Discharging
10565,36408,37279,36542,27600,1800000,1800000,71,3789000,Discharging
10567,36542,37346,37145,27600,1800000,1800000,71,3790000,Discharging
10569,36676,37011,36877,27600,1800000,1800000,71,3790000,Discharging
10571,36609,37279,36944,27600,1800000,1800000,71,3789000,Discharging
10573,36408,37681,36676,27500,1800000,1800000,71,3790000,Discharging
10576,36542,37480,37145,27500,1800000,1800000,71,3793000,Discharging
10578,36609,37011,37011,27600,1416000,1800000,71,3778000,Discharging
10580,36408,37346,36676,27600,1800000,1800000,71,3792000,Discharging
10582,36609,37614,37078,27600,1800000,1800000,71,3787000,Discharging
10584,36810,37011,36743,27600,1800000,1800000,71,3786000,Discharging
10586,36676,37681,37212,27600,1800000,1800000,71,3786000,Discharging
10588,36408,37413,36676,27600,1800000,1800000,71,3786000,Discharging
10590,36609,37614,36877,27600,1800000,1800000,71,3786000,Discharging
10592,36743,36944,37145,27600,1800000,1800000,71,3787000,Discharging
10594,36073,37480,36408,27600,1800000,1800000,71,3788000,Discharging
10597,36542,37346,36609,27600,1800000,1800000,71,3789000,Discharging
10599,36341,37413,37078,27600,1800000,1800000,71,3792000,Discharging
10601,36609,37279,36877,27600,1416000,1800000,71,3780000,Discharging
10603,36341,36877,37011,27600,1800000,1800000,71,3790000,Discharging
10605,36274,37145,36676,27500,1800000,1800000,71,3789000,Discharging
10607,36609,37212,36743,27600,1416000,1800000,71,3790000,Discharging
10609,36341,37078,36810,27600,1416000,1800000,71,3791000,Discharging
10611,36609,37413,36676,27500,1800000,1800000,71,3790000,Discharging
10613,36341,37547,36877,27600,1800000,1800000,71,3789000,Discharging
10615,36810,37212,36810,27600,1800000,1800000,71,3789000,Discharging
10618,36609,36810,36743,27600,1608000,1800000,71,3789000,Discharging
10620,36408,37681,37011,27600,1416000,1800000,71,3789000,Discharging
10622,36341,37078,36810,27600,1800000,1800000,71,3791000,Discharging
10624,36274,37547,36743,27500,1800000,1800000,71,3779000,Discharging
10626,36676,37346,37011,27500,1608000,1800000,71,3789000,Discharging
10628,36274,37212,36877,27600,1800000,1800000,71,3786000,Discharging
10630,36475,37614,36810,27600,1800000,1800000,71,3786000,Discharging
10632,36408,37078,37078,27600,1800000,1800000,71,3785000,Discharging
10634,36676,37212,37078,27600,1800000,1800000,71,3785000,Discharging
10636,36274,37279,37212,27600,1800000,1800000,71,3785000,Discharging
10639,36609,37882,36877,27600,1800000,1800000,71,3786000,Discharging
10641,37145,37480,36877,27600,1800000,1800000,71,3786000,Discharging
10643,36341,37480,36877,27600,1800000,1800000,71,3786000,Discharging
10645,36542,37480,36877,27600,1800000,1800000,71,3786000,Discharging
10647,36609,37279,36542,27600,1800000,1800000,71,3784000,Discharging
10649,36140,37815,36877,27600,1800000,1800000,71,3785000,Discharging
10651,36542,37547,36944,27600,1416000,1800000,71,3787000,Discharging
10653,36609,37547,37145,27500,1416000,1800000,71,3787000,Discharging
10655,36341,37279,36810,27500,1800000,1800000,71,3786000,Discharging
10657,36207,37413,36475,27500,1608000,1800000,71,3790000,Discharging
10660,36475,37212,36743,27600,1800000,1800000,71,3790000,Discharging
10662,36475,36944,37145,27600,1800000,1800000,71,3788000,Discharging
10664,36140,37413,37011,27600,1800000,1800000,71,3787000,Discharging
10666,36274,37346,36475,27600,1800000,1800000,71,3788000,Discharging
10668,36475,37480,36743,27500,1608000,1800000,71,3768000,Discharging
10670,36006,37346,37078,27600,1800000,1800000,71,3786000,Discharging
10672,36274,37279,36475,27500,1800000,1800000,71,3786000,Discharging
10674,36006,37346,37145,27600,1800000,1800000,71,3785000,Discharging
10676,36542,37614,36676,27500,1800000,1800000,71,3785000,Discharging
10678,36810,37279,36676,27600,1416000,1800000,71,3786000,Discharging
10681,36542,37346,36810,27500,1800000,1800000,71,3788000,Discharging
10683,36676,37614,37413,27500,1800000,1800000,71,3787000,Discharging
10685,36609,37882,36743,27500,1800000,1800000,71,3786000,Discharging
10687,36073,37011,37011,27500,1800000,1800000,71,3789000,Discharging
10689,36274,37413,36408,27600,1800000,1800000,71,3783000,Discharging
10691,36743,37279,36676,27600,1800000,1800000,71,3761000,Discharging
10693,36542,37614,37011,27600,1800000,1800000,71,3783000,Discharging
10695,36810,37212,37346,27600,1416000,1800000,71,3782000,Discharging
10697,36743,37480,37011,27600,1800000,1800000,71,3783000,Discharging
10699,36475,37413,36676,27600,1416000,1800000,71,3781000,Discharging
10702,36542,37279,36609,27600,1800000,1800000,71,3782000,Discharging
10704,36274,37212,36542,27600,1800000,1800000,71,3782000,Discharging
10706,36475,37815,36944,27600,1800000,1800000,71,3783000,Discharging
10708,36609,37279,36944,27600,1800000,1800000,71,3782000,Discharging
10710,36207,37145,37480,27500,1800000,1800000,71,3783000,Discharging
10712,36475,37547,36810,27500,1800000,1800000,71,3787000,Discharging
10714,36408,37547,36944,27500,1800000,1800000,71,3762000,Discharging
10716,36542,37145,36877,27500,1608000,1800000,71,3787000,Discharging
10718,36006,37011,36810,27500,1416000,1800000,71,3789000,Discharging
10720,36274,37212,36743,27500,1800000,1800000,71,3786000,Discharging
10723,36676,37279,36810,27500,1800000,1800000,71,3784000,Discharging
10725,36408,37681,36676,27600,1416000,1800000,71,3784000,Discharging
10727,36676,37480,36877,27500,1800000,1800000,71,3784000,Discharging
10729,36743,37346,36810,27600,1800000,1800000,71,3785000,Discharging
10731,36006,37815,36877,27600,1800000,1800000,71,3783000,Discharging
