# fw=nextui workload=bloodyroar start=2026-09-13 11:48:27 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
4836,35939,37212,35939,27400,1800000,1800000,87,3959000,Discharging
4838,35470,36944,36207,27400,1608000,1800000,87,3959000,Discharging
4840,37212,37279,37346,27400,1608000,1800000,87,3953000,Discharging
4842,36944,37480,36609,27400,1608000,1800000,87,3954000,Discharging
4844,36207,37346,37413,27400,1800000,1800000,87,3951000,Discharging
4846,36944,37480,37480,27400,1800000,1800000,87,3947000,Discharging
4849,36877,37681,37212,27400,1800000,1800000,87,3949000,Discharging
4851,36408,37078,36743,27400,1800000,1800000,87,3953000,Discharging
4853,36073,37279,36676,27400,1800000,1800000,87,3953000,Discharging
4855,35738,37279,36810,27400,1608000,1800000,87,3953000,Discharging
4857,36542,36944,36609,27400,1800000,1800000,87,3949000,Discharging
4859,36274,37547,36609,27400,1416000,1800000,87,3949000,Discharging
4861,36341,37547,36743,27400,1800000,1800000,87,3952000,Discharging
4863,36207,36944,36810,27400,1608000,1800000,87,3951000,Discharging
4865,36207,37011,36743,27400,1608000,1800000,87,3952000,Discharging
4868,36676,37145,36475,27400,1608000,1800000,87,3951000,Discharging
4870,35671,36743,36743,27400,1800000,1800000,87,3928000,Discharging
4872,36207,37279,36274,27400,1800000,1800000,87,3950000,Discharging
4874,35805,37480,36274,27400,1608000,1800000,87,3950000,Discharging
4876,36408,37413,36743,27400,1800000,1800000,87,3948000,Discharging
4878,35939,36944,37011,27400,1608000,1800000,87,3953000,Discharging
4880,36140,36877,36341,27400,1800000,1800000,87,3949000,Discharging
4882,36408,36944,36274,27400,1416000,1800000,87,3950000,Discharging
4884,35470,37145,36274,27500,1416000,1800000,87,3952000,Discharging
4886,35939,37011,36676,27400,1800000,1800000,87,3952000,Discharging
4889,35738,37145,36944,27500,1800000,1800000,87,3949000,Discharging
4891,36006,37346,36542,27400,1608000,1800000,87,3952000,Discharging
4893,36006,37011,36877,27400,1608000,1800000,87,3941000,Discharging
4895,36140,37145,36676,27400,1800000,1800000,87,3953000,Discharging
4897,35604,37145,36475,27400,1800000,1800000,87,3954000,Discharging
4899,36341,37681,36408,27400,1416000,1800000,87,3950000,Discharging
4901,36542,37212,36676,27400,1800000,1800000,87,3947000,Discharging
4903,36877,37681,37078,27400,1800000,1800000,87,3948000,Discharging
4905,36877,37748,36877,27400,1800000,1800000,87,3947000,Discharging
4907,36743,37480,37078,27500,1800000,1800000,87,3950000,Discharging
4910,36475,37212,36877,27500,1800000,1800000,87,3947000,Discharging
4912,36274,37212,36944,27400,1800000,1800000,87,3953000,Discharging
