# fw=nextui workload=bloodyroar start=2026-09-13 11:56:39 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
5518,35939,37480,36743,27600,1800000,1800000,86,3933000,Discharging
5520,36810,38016,37145,27600,1608000,1800000,86,3930000,Discharging
5522,36944,37681,37279,27600,1800000,1800000,86,3929000,Discharging
5524,37346,38284,37212,27600,1800000,1800000,86,3931000,Discharging
5526,37078,38217,37279,27600,1800000,1800000,86,3932000,Discharging
5528,36542,37681,37279,27600,1800000,1800000,86,3914000,Discharging
5530,37145,37614,37346,27600,1800000,1800000,86,3934000,Discharging
5532,36743,37815,37011,27600,1800000,1800000,86,3932000,Discharging
5534,38217,38284,38083,27600,1800000,1800000,86,3921000,Discharging
5537,38284,38485,38485,27600,1800000,1800000,86,3922000,Discharging
5539,38016,38485,38150,27600,1800000,1800000,86,3922000,Discharging
5541,37815,38418,37949,27600,1800000,1800000,86,3920000,Discharging
5543,38284,38887,38485,27600,1800000,1800000,86,3927000,Discharging
5545,38552,38619,38686,27700,1800000,1800000,86,3927000,Discharging
5547,38820,38485,38351,27700,1800000,1800000,86,3917000,Discharging
5549,37078,38485,37949,27600,1800000,1800000,86,3893000,Discharging
5551,38820,38619,38284,27700,1800000,1800000,86,3910000,Discharging
5553,38284,38485,39021,27700,1800000,1800000,85,3923000,Discharging
5556,37882,38887,37882,27600,1800000,1800000,85,3924000,Discharging
5558,38284,39021,38351,27600,1800000,1800000,85,3921000,Discharging
5560,40093,39356,39825,27700,1800000,1800000,85,3915000,Discharging
5562,38418,38552,38619,27700,1800000,1800000,85,3921000,Discharging
5564,38686,39155,39222,27700,1800000,1800000,85,3925000,Discharging
5566,38016,38820,38217,27700,1800000,1800000,85,3922000,Discharging
5568,37480,38016,38686,27700,1800000,1800000,85,3922000,Discharging
5570,38485,38351,38418,27600,1800000,1800000,85,3901000,Discharging
5572,38016,38686,38083,27600,1800000,1800000,85,3921000,Discharging
5575,37078,38954,37748,27600,1800000,1800000,85,3927000,Discharging
5577,37011,37748,37882,27700,1800000,1800000,85,3926000,Discharging
5579,37212,37748,37078,27600,1800000,1800000,85,3928000,Discharging
5581,37011,38083,37346,27700,1800000,1800000,85,3924000,Discharging
5583,37145,38351,37681,27700,1800000,1800000,85,3927000,Discharging
5585,37212,37882,37815,27600,1800000,1800000,85,3924000,Discharging
5587,37346,37681,37346,27600,1800000,1800000,85,3927000,Discharging
5589,37480,37815,37346,27700,1800000,1800000,85,3921000,Discharging
5592,37346,38150,37413,27800,1800000,1800000,85,3928000,Discharging
5594,36944,38016,37346,27700,1800000,1800000,85,3928000,Discharging
5596,37078,38217,37413,27700,1800000,1800000,85,3922000,Discharging
5598,37346,38284,37011,27700,1608000,1800000,85,3928000,Discharging
5600,37078,37614,38217,27600,1800000,1800000,85,3928000,Discharging
5602,37279,38016,37681,27600,1800000,1800000,85,3928000,Discharging
5604,36877,37882,37480,27600,1800000,1800000,85,3925000,Discharging
5606,36743,38016,37480,27600,1800000,1800000,85,3920000,Discharging
5608,36944,38150,37346,27600,1800000,1800000,85,3930000,Discharging
5610,36609,37949,37145,27700,1800000,1800000,85,3929000,Discharging
5613,36475,37815,36810,27700,1800000,1800000,85,3925000,Discharging
5615,36207,37480,37212,27700,1800000,1800000,85,3924000,Discharging
5617,36676,37480,36944,27600,1800000,1800000,85,3926000,Discharging
5619,36341,37614,37078,27600,1608000,1800000,85,3927000,Discharging
5621,36475,37882,36743,27700,1800000,1800000,85,3928000,Discharging
