# fw=nextui workload=zelda start=2026-09-13 13:02:17 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
9266,36006,36810,36207,27600,1800000,1800000,75,3828000,Discharging
9268,36274,36877,36475,27600,1800000,1800000,75,3828000,Discharging
9270,35537,37078,35939,27600,1800000,1800000,75,3827000,Discharging
9272,36073,36944,36006,27600,1800000,1800000,75,3827000,Discharging
9274,35403,36810,36073,27600,1608000,1800000,75,3831000,Discharging
9276,35872,37011,35604,27600,1608000,1800000,75,3830000,Discharging
9278,35604,37212,36408,27700,1800000,1800000,75,3825000,Discharging
9281,35537,36676,36006,27600,1608000,1800000,75,3825000,Discharging
9283,35336,36810,36408,27600,1800000,1800000,75,3828000,Discharging
9285,35470,37346,35805,27600,1608000,1800000,75,3827000,Discharging
9287,35470,37078,36073,27700,1608000,1800000,75,3827000,Discharging
9289,35671,37078,36207,27600,1800000,1800000,75,3828000,Discharging
9291,35671,36542,36006,27600,1608000,1800000,75,3827000,Discharging
9293,35470,36609,35872,27600,1800000,1800000,75,3827000,Discharging
9295,35537,36475,36073,27600,1608000,1800000,75,3827000,Discharging
9297,35470,36676,36073,27600,1800000,1800000,75,3828000,Discharging
9299,35135,36810,36006,27600,1416000,1800000,75,3827000,Discharging
9302,35269,36676,36609,27600,1608000,1800000,75,3827000,Discharging
9304,35336,36944,36207,27600,1608000,1800000,75,3827000,Discharging
9306,35470,36877,36475,27600,1608000,1800000,75,3828000,Discharging
9308,35470,36676,36207,27600,1608000,1800000,75,3828000,Discharging
9310,35537,36944,35805,27600,1416000,1800000,75,3826000,Discharging
9312,35537,37011,36073,27600,1800000,1800000,75,3825000,Discharging
9314,35805,36475,36073,27600,1416000,1800000,75,3825000,Discharging
9316,35939,37078,36073,27600,1800000,1800000,75,3825000,Discharging
9318,35604,36676,35470,27600,1608000,1800000,75,3825000,Discharging
9320,35135,37011,36006,27700,1800000,1800000,75,3825000,Discharging
9323,35939,37078,35939,27600,1800000,1800000,75,3825000,Discharging
9325,36006,36475,36073,27600,1800000,1800000,75,3825000,Discharging
9327,35604,36609,36140,27600,1800000,1800000,75,3825000,Discharging
9329,35269,36676,36408,27600,1800000,1800000,75,3825000,Discharging
9331,35872,36944,36274,27700,1608000,1800000,75,3806000,Discharging
9333,35336,36609,36408,27600,1800000,1800000,75,3824000,Discharging
9335,35336,36877,36073,27600,1800000,1800000,75,3824000,Discharging
9337,35470,37078,36274,27600,1800000,1800000,75,3824000,Discharging
9339,35336,37078,36408,27600,1608000,1800000,75,3823000,Discharging
9341,35671,37011,35872,27600,1416000,1800000,75,3824000,Discharging
9344,35604,37145,36274,27600,1800000,1800000,75,3824000,Discharging
9346,35202,36676,36006,27600,1800000,1800000,75,3824000,Discharging
9348,35269,36944,36341,27600,1608000,1800000,75,3824000,Discharging
9350,35269,36676,36140,27600,1608000,1800000,75,3825000,Discharging
9352,35470,36676,36073,27600,1800000,1800000,75,3824000,Discharging
9354,35738,37011,36207,27600,1800000,1800000,75,3802000,Discharging
9356,35939,37011,36542,27600,1800000,1800000,75,3823000,Discharging
9358,35202,36810,35872,27600,1800000,1800000,75,3822000,Discharging
9360,35537,36475,36073,27600,1800000,1800000,75,3824000,Discharging
9362,36006,36676,36207,27600,1800000,1800000,75,3825000,Discharging
9365,35604,36609,36274,27600,1608000,1800000,75,3821000,Discharging
9367,35872,36944,36207,27600,1800000,1800000,75,3825000,Discharging
9369,35872,37145,36006,27600,1608000,1800000,75,3824000,Discharging
9371,35604,37011,36140,27600,1800000,1800000,75,3825000,Discharging
9373,35872,36609,36207,27600,1608000,1800000,75,3825000,Discharging
9375,35336,36676,36475,27600,1608000,1800000,75,3828000,Discharging
9377,35336,36810,36006,27600,1608000,1800000,75,3808000,Discharging
9379,35269,36542,36274,27600,1800000,1800000,75,3823000,Discharging
9381,35537,36810,36006,27600,1800000,1800000,75,3824000,Discharging
9383,35068,36475,36140,27600,1608000,1800000,75,3825000,Discharging
9385,35202,36743,36207,27600,1800000,1800000,75,3825000,Discharging
9388,35537,36743,35872,27600,1800000,1800000,75,3825000,Discharging
9390,36073,36877,35939,27600,1416000,1800000,75,3824000,Discharging
9392,35336,37078,36140,27600,1608000,1800000,75,3825000,Discharging
9394,36207,36743,36475,27600,1608000,1800000,75,3823000,Discharging
9396,35537,36743,36207,27600,1800000,1800000,75,3824000,Discharging
9398,35671,36743,35939,27600,1608000,1800000,75,3824000,Discharging
9400,35805,37011,36073,27600,1416000,1800000,75,3815000,Discharging
9402,35537,36877,35671,27600,1800000,1800000,75,3824000,Discharging
9404,35470,36676,36140,27600,1608000,1800000,75,3825000,Discharging
9406,35403,37011,36341,27600,1608000,1800000,75,3824000,Discharging
9409,35336,36944,36140,27600,1800000,1800000,75,3825000,Discharging
9411,35202,36877,35872,27600,1800000,1800000,75,3825000,Discharging
9413,35537,36475,36073,27600,1608000,1800000,75,3823000,Discharging
9415,35202,36743,35939,27600,1608000,1800000,75,3823000,Discharging
9417,35671,36676,35939,27600,1800000,1800000,75,3823000,Discharging
9419,35939,37011,35872,27600,1608000,1800000,75,3824000,Discharging
9421,35805,36944,35805,27600,1800000,1800000,75,3824000,Discharging
9423,35403,36475,36408,27600,1608000,1800000,75,3810000,Discharging
9425,35470,37011,35939,27600,1608000,1800000,75,3822000,Discharging
9427,35470,36944,36073,27600,1608000,1800000,75,3822000,Discharging
9430,35403,36676,35805,27600,1800000,1800000,75,3823000,Discharging
9432,35604,36676,35872,27600,1800000,1800000,75,3823000,Discharging
9434,35537,37078,36006,27600,1800000,1800000,75,3822000,Discharging
9436,35805,36408,35939,27600,1608000,1800000,75,3823000,Discharging
9438,35403,36877,36073,27600,1800000,1800000,75,3823000,Discharging
9440,35336,36944,35738,27600,1416000,1800000,75,3822000,Discharging
9442,35604,36676,35872,27600,1800000,1800000,75,3822000,Discharging
9444,35336,36542,35872,27600,1608000,1800000,75,3822000,Discharging
9446,35604,36810,36006,27600,1608000,1800000,74,3810000,Discharging
9449,35537,36944,35738,27600,1416000,1800000,74,3821000,Discharging
9451,35202,36609,36341,27600,1608000,1800000,74,3820000,Discharging
9453,35470,37078,35872,27600,1800000,1800000,74,3821000,Discharging
9455,35604,36609,35939,27600,1608000,1800000,74,3822000,Discharging
9457,35269,36877,36609,27600,1416000,1800000,74,3821000,Discharging
9459,35336,36810,35604,27600,1800000,1800000,74,3821000,Discharging
9461,35604,37011,35939,27600,1608000,1800000,74,3821000,Discharging
9463,35671,37011,36207,27600,1416000,1800000,74,3823000,Discharging
9465,35135,37078,36006,27600,1416000,1800000,74,3821000,Discharging
9467,35872,37011,36073,27600,1800000,1800000,74,3821000,Discharging
9470,35604,36609,36006,27600,1800000,1800000,74,3822000,Discharging
9472,35738,36944,36207,27600,1800000,1800000,74,3823000,Discharging
9474,35738,36542,36475,27600,1608000,1800000,74,3824000,Discharging
9476,35403,36743,35805,27600,1608000,1800000,74,3825000,Discharging
9478,35872,36609,36006,27600,1608000,1800000,74,3819000,Discharging
9480,35403,36810,35604,27600,1416000,1800000,74,3819000,Discharging
9482,35269,36341,35939,27600,1800000,1800000,74,3823000,Discharging
9484,35403,36877,36274,27600,1800000,1800000,74,3822000,Discharging
9486,36073,36676,36140,27600,1800000,1800000,74,3821000,Discharging
9488,34934,37078,36274,27600,1800000,1800000,74,3822000,Discharging
9491,35671,37011,36274,27600,1800000,1800000,74,3821000,Discharging
9493,35202,36743,36274,27600,1800000,1800000,74,3821000,Discharging
9495,35001,36743,35872,27600,1800000,1800000,74,3823000,Discharging
9497,35671,36542,36140,27600,1800000,1800000,74,3822000,Discharging
9499,35604,36944,36073,27600,1608000,1800000,74,3822000,Discharging
9501,35671,37011,36006,27600,1608000,1800000,74,3822000,Discharging
9503,35939,36609,36140,27600,1800000,1800000,74,3822000,Discharging
9505,35939,36475,35738,27600,1800000,1800000,74,3822000,Discharging
9507,35403,36743,35939,27600,1416000,1800000,74,3823000,Discharging
9509,35068,36676,35537,27600,1608000,1800000,74,3822000,Discharging
9512,35403,36274,35939,27600,1800000,1800000,74,3820000,Discharging
9514,35671,36743,35738,27600,1800000,1800000,74,3798000,Discharging
9516,35403,36408,36341,27600,1608000,1800000,74,3819000,Discharging
9518,35470,36944,36475,27600,1800000,1800000,74,3819000,Discharging
9520,35470,36877,35939,27600,1800000,1800000,74,3820000,Discharging
9522,35403,35939,35537,27600,1608000,1800000,74,3821000,Discharging
9524,35470,36475,36006,27600,1608000,1800000,74,3820000,Discharging
9526,35135,36877,36274,27600,1800000,1800000,74,3820000,Discharging
9528,35269,36609,36006,27600,1608000,1800000,74,3820000,Discharging
9530,35470,36609,36006,27600,1608000,1800000,74,3819000,Discharging
9533,35269,36475,36274,27600,1800000,1800000,74,3821000,Discharging
9535,35269,36810,36073,27600,1800000,1800000,74,3820000,Discharging
9537,35336,36944,36140,27600,1800000,1800000,74,3796000,Discharging
9539,35738,36609,35738,27600,1800000,1800000,74,3819000,Discharging
9541,35269,36207,35805,27600,1800000,1800000,74,3818000,Discharging
9543,35604,36676,35939,27600,1416000,1800000,74,3818000,Discharging
9545,35202,36542,36140,27600,1800000,1800000,74,3818000,Discharging
9547,35939,36408,35604,27600,1800000,1800000,74,3818000,Discharging
9549,35269,36944,36006,27600,1800000,1800000,74,3818000,Discharging
9551,34934,36408,36207,27600,1608000,1800000,74,3819000,Discharging
9554,35403,37145,36073,27600,1608000,1800000,74,3819000,Discharging
9556,35336,36475,35939,27600,1608000,1800000,74,3819000,Discharging
9558,35537,36676,36140,27600,1800000,1800000,74,3818000,Discharging
9560,35537,36676,36207,27600,1800000,1800000,74,3801000,Discharging
9562,36006,36877,36006,27600,1800000,1800000,74,3820000,Discharging
9564,35202,36676,35872,27600,1608000,1800000,74,3819000,Discharging
9566,35403,36944,35604,27600,1800000,1800000,74,3820000,Discharging
9568,35604,36743,36073,27600,1800000,1800000,74,3820000,Discharging
9570,35403,36944,35805,27600,1608000,1800000,74,3820000,Discharging
9572,35604,37279,35939,27600,1608000,1800000,74,3820000,Discharging
9575,35269,36408,36006,27600,1608000,1800000,74,3823000,Discharging
9577,35269,36810,35604,27600,1800000,1800000,74,3819000,Discharging
9579,35537,36408,36006,27600,1608000,1800000,74,3817000,Discharging
9581,35001,36140,35604,27600,1608000,1800000,74,3816000,Discharging
9583,35738,36810,35872,27600,1800000,1800000,74,3813000,Discharging
9585,35671,36609,35671,27600,1800000,1800000,74,3820000,Discharging
9587,35537,37011,35738,27600,1800000,1800000,74,3820000,Discharging
9589,35403,36743,35939,27600,1608000,1800000,74,3819000,Discharging
9591,35202,36609,35738,27600,1800000,1800000,74,3819000,Discharging
9593,35269,36542,36006,27600,1800000,1800000,74,3819000,Discharging
9596,35202,36676,36274,27600,1800000,1800000,74,3819000,Discharging
9598,35470,36475,36006,27600,1800000,1800000,74,3819000,Discharging
9600,35336,36877,36207,27600,1608000,1800000,74,3818000,Discharging
9602,35336,37011,36073,27600,1800000,1800000,74,3819000,Discharging
9604,35537,36609,36006,27600,1608000,1800000,74,3819000,Discharging
9606,35202,36676,36408,27600,1608000,1800000,74,3819000,Discharging
9608,35470,36877,35939,27600,1800000,1800000,74,3819000,Discharging
9610,35403,36810,35872,27600,1800000,1800000,74,3818000,Discharging
9612,35336,36542,35805,27600,1800000,1800000,74,3818000,Discharging
9614,35336,36743,36475,27600,1608000,1800000,74,3817000,Discharging
9617,35805,37011,35805,27600,1608000,1800000,74,3818000,Discharging
9619,35403,36877,36006,27600,1608000,1800000,74,3817000,Discharging
9621,35671,37011,35738,27600,1608000,1800000,74,3817000,Discharging
9623,35403,36140,35939,27600,1800000,1800000,74,3817000,Discharging
9625,35135,36609,35939,27600,1800000,1800000,74,3818000,Discharging
9627,35269,36609,35403,27600,1800000,1800000,74,3797000,Discharging
9629,35470,36676,35872,27600,1800000,1800000,74,3818000,Discharging
9631,35336,36475,36140,27600,1800000,1800000,74,3817000,Discharging
9633,35269,36810,35738,27600,1608000,1800000,74,3818000,Discharging
9635,35135,36609,35872,27600,1800000,1800000,74,3818000,Discharging
9638,35403,36475,36877,27600,1608000,1800000,74,3818000,Discharging
9640,35604,37212,36006,27600,1608000,1800000,74,3818000,Discharging
9642,35537,36676,35939,27600,1800000,1800000,74,3817000,Discharging
9644,35671,36810,35604,27600,1608000,1800000,74,3818000,Discharging
9646,35269,36676,35872,27600,1800000,1800000,74,3818000,Discharging
9648,35269,36475,35939,27600,1800000,1800000,74,3817000,Discharging
9650,35604,36542,35671,27600,1608000,1800000,74,3803000,Discharging
9652,35470,36542,36006,27600,1800000,1800000,74,3816000,Discharging
9654,35671,36609,35671,27600,1800000,1800000,74,3815000,Discharging
9656,35470,36341,35872,27600,1800000,1800000,74,3815000,Discharging
9659,35135,36609,35872,27600,1800000,1800000,74,3816000,Discharging
9661,35872,36274,35738,27600,1800000,1800000,74,3817000,Discharging
9663,35470,37011,35671,27600,1800000,1800000,74,3817000,Discharging
9665,35537,36810,36274,27600,1800000,1800000,74,3817000,Discharging
9667,35336,37145,36073,27600,1800000,1800000,74,3817000,Discharging
9669,35738,36743,36073,27600,1800000,1800000,74,3817000,Discharging
9671,35135,36676,36073,27600,1416000,1800000,74,3818000,Discharging
9673,35537,36542,35805,27600,1800000,1800000,74,3808000,Discharging
9675,35202,36810,36207,27600,1800000,1800000,74,3819000,Discharging
9677,35336,36609,36006,27600,1608000,1800000,74,3814000,Discharging
9680,35336,36542,36408,27600,1800000,1800000,74,3813000,Discharging
9682,35068,36810,36274,27600,1608000,1800000,74,3815000,Discharging
9684,35470,36676,36341,27600,1608000,1800000,74,3815000,Discharging
9686,35872,36475,35805,27600,1416000,1800000,74,3816000,Discharging
9688,35604,36609,35805,27600,1800000,1800000,74,3816000,Discharging
9690,34934,36609,35872,27600,1800000,1800000,74,3815000,Discharging
9692,35470,36542,35872,27600,1608000,1800000,74,3815000,Discharging
9694,35403,36475,35671,27600,1608000,1800000,74,3816000,Discharging
9696,35604,36676,35671,27600,1800000,1800000,74,3816000,Discharging
9698,35403,36609,36140,27600,1800000,1800000,74,3816000,Discharging
9701,35336,36475,35805,27600,1608000,1800000,74,3817000,Discharging
9703,35537,37078,35671,27600,1800000,1800000,74,3816000,Discharging
9705,35470,36810,35872,27600,1608000,1800000,74,3816000,Discharging
9707,35336,36475,36073,27600,1608000,1800000,74,3817000,Discharging
9709,35269,36676,36006,27600,1608000,1800000,74,3815000,Discharging
9711,35403,36676,36207,27600,1800000,1800000,74,3813000,Discharging
9713,35001,36877,36073,27600,1800000,1800000,74,3814000,Discharging
9715,35403,36408,35872,27600,1800000,1800000,74,3814000,Discharging
9717,34934,36408,36140,27600,1608000,1800000,74,3814000,Discharging
9719,35537,36609,35470,27600,1608000,1800000,74,3816000,Discharging
9722,35202,36743,35872,27600,1608000,1800000,74,3816000,Discharging
9724,35068,36207,35872,27600,1608000,1800000,74,3816000,Discharging
9726,35202,36542,35470,27600,1800000,1800000,74,3815000,Discharging
9728,35202,36743,35738,27600,1800000,1800000,74,3816000,Discharging
9730,35269,36408,35939,27600,1800000,1800000,74,3815000,Discharging
9732,35604,36542,35872,27600,1800000,1800000,74,3815000,Discharging
9734,35336,36676,35872,27600,1800000,1800000,74,3814000,Discharging
9736,35470,36944,35671,27500,1800000,1800000,74,3815000,Discharging
9738,35202,36743,35805,27600,1800000,1800000,74,3815000,Discharging
9740,35403,36073,35738,27600,1416000,1800000,74,3814000,Discharging
9743,35269,36140,35872,27600,1800000,1800000,74,3813000,Discharging
9745,35269,36743,35537,27600,1608000,1800000,74,3814000,Discharging
9747,35269,36341,35939,27600,1608000,1800000,74,3814000,Discharging
