# fw=zero workload=bloodyroar start=2026-09-14 08:01:58 soak=99C prelaunch=schedutil/1800000 launch_up=3574.47 max0=1800000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
3587,38418,38954,38552,27400,1608000,1608000,90,3979000,Discharging,,,,,,,,,,
3589,39021,39289,38552,27400,1416000,1416000,90,3977000,Discharging,23.4,30.0,15.5,28.4,19.6,5994,5860,,,
3591,39557,39892,39289,27400,1416000,1416000,90,3968000,Discharging,26.5,38.6,16.7,22.3,28.6,5239,5453,,,
3594,39356,39959,39289,27400,1200000,1200000,90,3972000,Discharging,27.0,34.4,23.8,23.0,26.9,3273,3436,,,
3596,37212,38284,37480,27400,1608000,1800000,90,3988000,Discharging,16.2,30.0,11.0,11.3,11.8,2294,2571,,,
3598,36676,37949,37346,27400,1416000,1800000,90,3989000,Discharging,14.3,25.4,14.6,8.2,9.8,2396,2686,,,
3600,37145,37882,37212,27400,1416000,1800000,90,3966000,Discharging,14.4,23.2,12.5,11.8,9.6,2272,2613,,,
3602,36676,37480,37145,27400,1608000,1800000,90,3972000,Discharging,15.2,23.4,13.7,10.0,14.7,2278,2646,,,
3604,37078,38217,37011,27400,1416000,1800000,90,3986000,Discharging,14.6,23.2,12.0,11.0,11.4,2186,2602,,,
3606,37011,38016,36944,27400,1416000,1800000,90,3984000,Discharging,16.1,25.6,16.5,10.9,11.0,2226,2598,,,
3609,37011,37815,37279,27400,1608000,1800000,90,3971000,Discharging,14.5,24.2,8.6,13.1,11.9,1747,1858,,,
3611,37011,38083,36944,27400,1416000,1800000,90,3981000,Discharging,16.0,25.8,16.9,12.0,9.0,2369,2658,,,
