# fw=zero workload=sf2 start=2026-09-14 08:18:28 soak=99C prelaunch=schedutil/1416000 launch_up=4564.46 max0=1416000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
4577,36542,37480,36743,27900,1200000,1200000,87,3961000,Discharging,,,,,,,,,,
4579,37748,38619,37882,28000,1008000,1008000,87,3949000,Discharging,27.9,29.6,41.0,9.9,30.9,3860,4908,,,
4581,37346,38753,38284,27900,1416000,1416000,87,3957000,Discharging,29.3,37.7,35.2,27.3,17.5,3436,4101,,,
4584,36743,37346,37078,28000,1416000,1416000,87,3958000,Discharging,31.6,33.5,34.6,12.3,45.5,1816,1974,,,
4586,36408,37279,37011,27900,1200000,1200000,87,3956000,Discharging,32.7,30.2,42.4,22.0,36.5,2567,2832,,,
4588,36542,37212,36810,28000,1200000,1200000,87,3962000,Discharging,33.1,19.7,50.5,40.7,20.8,2510,2824,,,
4590,36408,37279,36676,28000,1200000,1200000,87,3962000,Discharging,35.2,24.3,53.5,49.5,12.9,2524,2770,,,
4592,36207,37681,36944,27900,1200000,1200000,87,3960000,Discharging,33.5,26.5,44.6,47.4,15.3,2680,2888,,,
4594,36341,37346,36542,27900,1200000,1200000,87,3961000,Discharging,32.4,21.1,48.8,41.7,19.0,2624,2878,,,
4597,36475,37547,36676,27900,1200000,1200000,87,3960000,Discharging,32.3,25.9,44.2,31.9,25.9,1781,1951,,,
4599,36676,37949,36944,28000,1200000,1200000,87,3952000,Discharging,27.4,33.6,31.5,28.6,16.5,3558,4528,,,
4601,36810,37681,36810,28000,1200000,1200000,87,3961000,Discharging,30.7,34.1,33.8,13.7,41.3,3050,3354,,,
4603,36609,37413,37011,27900,1200000,1200000,87,3957000,Discharging,32.8,28.7,41.3,48.4,13.0,2992,3362,,,
4605,36475,37346,37078,28000,1200000,1200000,87,3951000,Discharging,26.0,33.5,43.4,18.3,7.5,5450,8368,,,
4607,37413,38887,38083,28000,1200000,1200000,87,3951000,Discharging,29.2,27.9,50.9,13.1,24.8,4605,6160,,,
4610,37748,38820,38083,28000,1200000,1200000,87,3947000,Discharging,29.8,37.3,42.1,13.6,25.9,3137,4086,,,
