# fw=zero workload=thps2 start=2026-09-14 07:45:26 soak=99C prelaunch=schedutil/600000 launch_up=2583.13 max0=1800000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
2596,35001,36341,35470,26400,1416000,1800000,92,4015000,Discharging,,,,,,,,,,
2598,35470,36475,35202,26400,1800000,1800000,92,4017000,Discharging,15.0,22.7,11.8,12.6,13.7,2228,2635,,,
2600,35336,36274,35537,26400,1608000,1800000,92,4015000,Discharging,15.8,22.7,12.8,11.1,16.9,2250,2625,,,
2602,35269,36341,35403,26400,1608000,1800000,92,4013000,Discharging,14.9,21.5,14.6,10.0,13.6,2264,2684,,,
2604,35470,36475,35671,26400,1608000,1800000,92,4004000,Discharging,15.6,23.7,13.7,9.5,15.2,2584,2814,,,
2606,35001,35738,35872,26400,1416000,1800000,92,4014000,Discharging,14.5,23.4,14.3,10.0,9.9,2153,2614,,,
2609,35671,36073,35336,26400,1800000,1800000,92,4005000,Discharging,14.8,26.3,9.6,12.7,11.0,1511,1810,,,
2611,35269,36274,35269,26300,1800000,1800000,92,4012000,Discharging,15.5,24.9,16.2,12.8,9.0,2280,2706,,,
2613,35269,36207,35805,26400,1608000,1800000,92,4007000,Discharging,15.0,24.0,14.1,10.4,12.0,2304,2698,,,
2615,35269,36408,36006,26400,1608000,1800000,92,4005000,Discharging,15.5,24.5,7.2,19.2,9.7,2530,2760,,,
2617,35403,36341,35738,26400,1416000,1800000,92,4016000,Discharging,13.8,24.8,9.5,11.4,10.5,2218,2620,,,
2619,35403,36341,35537,26400,1608000,1800000,92,4006000,Discharging,14.0,23.0,12.3,11.0,9.5,2304,2724,,,
2621,35336,36207,35604,26400,1416000,1800000,92,4004000,Discharging,15.1,25.8,10.8,9.0,14.4,2374,2708,,,
2624,35537,36207,35470,26400,1416000,1800000,92,4019000,Discharging,14.0,26.3,10.0,11.7,9.0,1493,1734,,,
2626,35403,36073,35470,26400,1416000,1800000,92,4007000,Discharging,14.9,26.9,11.9,10.8,10.4,2536,2674,,,
2628,35537,36073,35872,26400,1608000,1800000,92,4009000,Discharging,14.3,24.9,9.5,11.0,11.8,2200,2606,,,
2630,35202,36274,35738,26400,1608000,1800000,92,3999000,Discharging,15.8,22.9,17.1,10.6,12.3,2420,2727,,,
2632,35336,36341,35470,26400,1608000,1800000,92,3998000,Discharging,14.8,22.5,12.0,10.9,13.6,2203,2632,,,
2634,34934,36542,35738,26400,1608000,1800000,92,4011000,Discharging,15.2,23.4,12.9,14.0,10.5,2258,2653,,,
2636,35068,36006,35604,26400,1416000,1800000,92,4010000,Discharging,15.8,22.1,12.2,17.8,11.8,2521,2758,,,
2639,35604,36341,35604,26400,1608000,1800000,92,3999000,Discharging,15.6,25.4,15.8,11.4,9.5,1551,1781,,,
2641,35671,36274,35604,26400,1608000,1800000,92,4008000,Discharging,16.8,24.1,14.6,13.7,14.6,2418,2708,,,
2643,36006,36676,35738,26500,1416000,1800000,92,4008000,Discharging,15.6,27.9,12.4,10.8,11.4,2192,2619,,,
2645,35470,36341,35336,26400,1608000,1800000,92,4006000,Discharging,16.4,24.2,16.6,11.8,13.2,2562,2770,,,
2647,35269,36341,35939,26400,1608000,1800000,92,4000000,Discharging,15.3,24.4,14.3,11.8,10.4,2251,2678,,,
2649,35604,36609,35537,26400,1416000,1800000,92,4001000,Discharging,15.5,24.5,14.2,10.4,12.7,2255,2642,,,
2651,35269,36542,35671,26500,1608000,1800000,92,4011000,Discharging,16.0,26.8,14.2,12.3,11.0,2398,2718,,,
2654,35537,36475,35939,26500,1608000,1800000,92,4012000,Discharging,15.0,23.3,13.4,12.2,10.9,1530,1748,,,
2656,35537,36073,35738,26500,1608000,1800000,92,4000000,Discharging,15.4,25.4,10.5,13.1,12.3,2448,2734,,,
2658,35269,36408,35604,26500,1608000,1800000,92,4008000,Discharging,15.5,25.4,11.8,15.2,9.9,2491,2756,,,
2660,35068,36341,35068,26400,1608000,1800000,92,4010000,Discharging,15.3,23.1,12.0,11.3,14.1,2258,2658,,,
2662,35537,36140,35939,26400,1608000,1800000,92,4011000,Discharging,15.3,25.0,13.2,11.0,11.4,2246,2668,,,
2664,35470,36341,35738,26400,1800000,1800000,92,4000000,Discharging,14.7,26.3,11.4,11.8,10.0,2238,2651,,,
2666,35403,36676,35537,26500,1608000,1800000,92,3999000,Discharging,16.3,25.4,14.6,13.3,11.8,2565,2816,,,
2668,35604,36609,35336,26500,1608000,1800000,92,4007000,Discharging,15.4,23.8,14.7,8.6,15.2,2225,2630,,,
2671,35202,36274,35939,26500,1800000,1800000,92,4012000,Discharging,15.9,27.1,10.5,13.2,12.7,1535,1767,,,
2673,36073,36408,35872,26500,1608000,1800000,92,4011000,Discharging,15.3,23.6,12.3,11.4,14.0,2363,2750,,,
2675,35537,35939,35537,26500,1608000,1800000,92,3987000,Discharging,15.5,25.0,15.6,11.4,9.0,2207,2649,,,
2677,35671,36609,35403,26400,1416000,1800000,92,4011000,Discharging,16.1,24.4,16.1,11.4,12.9,2548,2788,,,
2679,35336,36207,35336,26500,1416000,1800000,92,4011000,Discharging,15.7,25.6,11.9,14.9,9.0,2275,2652,,,
2681,35202,36073,35805,26500,1608000,1800000,92,3999000,Discharging,16.1,23.9,15.4,9.7,16.6,2189,2628,,,
2683,35336,36475,35738,26500,1416000,1800000,92,4007000,Discharging,15.1,24.6,11.3,12.2,12.3,2356,2718,,,
2686,35269,36140,35470,26500,1608000,1800000,92,4010000,Discharging,15.9,26.8,12.8,12.2,12.0,1639,1810,,,
2688,35336,36475,35537,26500,1608000,1800000,92,4012000,Discharging,15.5,24.8,10.8,12.7,13.1,2272,2655,,,
2690,35202,35939,35805,26500,1416000,1800000,92,4010000,Discharging,14.8,23.6,12.2,11.8,12.4,2300,2688,,,
2692,35470,36676,35805,26500,1416000,1800000,92,4010000,Discharging,15.4,22.7,13.0,11.4,14.2,2220,2594,,,
2694,35001,36475,35671,26500,1608000,1800000,92,4006000,Discharging,14.9,24.1,9.9,12.5,13.6,2262,2641,,,
2696,35068,36944,35738,26500,1800000,1800000,92,4010000,Discharging,16.4,24.6,16.7,12.8,10.8,2510,2738,,,
2698,35671,36408,35805,26500,1608000,1800000,92,3998000,Discharging,15.2,25.5,12.7,10.4,12.4,2281,2686,,,
2701,35135,36743,35738,26500,1608000,1800000,92,4006000,Discharging,14.8,22.5,13.3,12.0,11.5,1524,1790,,,
2703,35537,36743,35537,26500,1800000,1800000,92,4009000,Discharging,15.6,25.0,12.7,10.5,14.2,2162,2562,,,
2705,35202,36207,35805,26500,1416000,1800000,92,4012000,Discharging,15.2,22.4,13.7,10.0,14.9,2211,2626,,,
2707,35671,36341,35671,26500,1608000,1800000,92,4010000,Discharging,16.5,28.8,12.7,12.9,11.7,2618,2780,,,
2709,35537,36542,36006,26500,1608000,1800000,92,3996000,Discharging,15.2,23.9,11.8,14.4,11.7,2308,2654,,,
2711,35269,36207,35872,26500,1608000,1800000,92,4005000,Discharging,16.3,25.5,11.0,16.7,10.5,2374,2688,,,
2713,35671,36408,36140,26500,1416000,1800000,92,4009000,Discharging,15.0,24.4,9.5,14.0,13.0,2246,2623,,,
