# fw=zero workload=bloodyroar start=2026-09-14 07:53:43 soak=99C prelaunch=schedutil/1008000 launch_up=3079.75 max0=1800000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
3092,37815,37949,37346,26900,1608000,1608000,91,3993000,Discharging,,,,,,,,,,
3095,38217,38418,37815,26900,1416000,1416000,91,3992000,Discharging,22.1,29.7,16.7,20.9,21.6,4025,4044,,,
3097,38887,39021,38284,26900,1200000,1200000,91,3982000,Discharging,28.6,36.0,18.9,29.8,30.0,5429,5695,,,
3099,38217,38552,37882,26900,1200000,1200000,91,3992000,Discharging,29.2,25.7,16.7,34.4,39.8,4740,5288,,,
3101,36542,37614,36743,26900,1608000,1800000,91,4000000,Discharging,15.1,25.9,10.0,14.2,9.6,2146,2474,,,
3103,36140,37011,36475,26900,1608000,1800000,91,4004000,Discharging,14.9,24.8,13.1,12.8,9.1,2331,2686,,,
3105,36341,36810,36140,26900,1416000,1800000,91,4003000,Discharging,14.4,23.4,11.4,10.9,11.8,2229,2628,,,
3108,35939,36944,36274,26900,1608000,1800000,91,4002000,Discharging,16.1,26.9,14.1,13.8,10.0,1687,1838,,,
3110,36140,36944,36006,26900,1608000,1800000,91,3999000,Discharging,15.2,23.1,8.5,15.0,13.6,2292,2642,,,
3112,35403,36810,36408,26900,1608000,1800000,91,3990000,Discharging,15.7,25.8,10.5,12.9,13.6,2312,2700,,,
3114,35805,36676,36743,26900,1608000,1800000,91,3999000,Discharging,14.6,24.6,11.3,12.9,9.5,2364,2732,,,
3116,36006,37078,36207,26900,1800000,1800000,91,4000000,Discharging,15.3,28.0,12.2,11.8,9.1,2538,2752,,,
3118,36341,36944,35939,26900,1608000,1800000,91,4004000,Discharging,14.6,24.8,11.4,12.7,9.5,2188,2596,,,
3120,35805,37279,36408,26900,1416000,1800000,91,4004000,Discharging,14.5,27.6,8.1,9.1,13.3,2223,2630,,,
3122,36006,36609,36274,26900,1608000,1800000,91,4000000,Discharging,16.1,24.1,10.9,16.0,13.3,2310,2662,,,
3125,36006,36944,36140,26900,1608000,1800000,91,3998000,Discharging,15.0,24.1,11.3,14.6,10.4,1555,1767,,,
3127,35537,36944,36073,26900,1608000,1800000,91,3992000,Discharging,15.7,24.6,8.7,17.4,12.3,2563,2804,,,
3129,36207,37279,36006,26900,1608000,1800000,91,4003000,Discharging,14.9,25.8,10.8,13.2,9.0,2284,2644,,,
3131,35738,37078,36207,26900,1800000,1800000,91,4001000,Discharging,15.1,25.5,11.4,11.8,11.8,2270,2616,,,
3133,36073,36877,35939,26900,1416000,1800000,91,3999000,Discharging,15.0,24.2,12.8,13.6,10.4,2270,2610,,,
3135,35872,36810,35939,26900,1608000,1800000,91,4001000,Discharging,15.0,24.4,11.0,9.4,13.7,2224,2614,,,
3137,35604,36944,36073,26900,1608000,1800000,91,4001000,Discharging,15.8,28.6,8.6,14.5,12.4,2490,2714,,,
3140,36006,36542,36207,26900,1800000,1800000,91,3995000,Discharging,14.6,24.2,12.4,11.8,10.1,1487,1755,,,
3142,36073,36944,36207,26900,1416000,1800000,91,3997000,Discharging,16.2,25.2,14.7,11.8,12.3,2320,2666,,,
