# fw=zero workload=mariokart start=2026-09-14 08:26:42 soak=99C prelaunch=schedutil/600000 launch_up=5059.12 max0=600000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
5072,35738,37078,36140,28000,600000,600000,86,3939000,Discharging,,,,,,,,,,
5074,35738,37279,36140,28000,600000,600000,86,3944000,Discharging,12.9,21.6,13.5,5.0,10.8,1548,1646,,,
5076,35470,36810,36006,28000,600000,600000,86,3943000,Discharging,14.3,21.2,11.6,6.7,17.6,1613,1678,,,
5079,35805,36810,36073,28000,600000,600000,86,3943000,Discharging,13.1,21.1,13.8,10.3,7.2,1023,1109,,,
5081,35403,36877,35872,28000,600000,600000,86,3939000,Discharging,14.1,20.7,16.4,10.9,7.7,1612,1659,,,
5083,35001,37145,35805,28000,600000,600000,86,3943000,Discharging,13.1,18.8,11.6,8.1,14.3,1724,1748,,,
5086,35604,36609,35939,28000,408000,600000,86,3945000,Discharging,14.0,19.9,13.1,8.9,14.7,1067,1095,,,
5088,35537,36810,35939,28000,600000,600000,86,3944000,Discharging,13.1,18.9,11.7,14.7,7.2,1576,1684,,,
5090,35671,36944,35805,28000,600000,600000,86,3931000,Discharging,14.3,21.6,15.1,11.2,8.6,1589,1648,,,
5092,35269,37011,36140,28000,600000,600000,86,3934000,Discharging,13.7,19.2,9.5,17.4,8.5,1730,1761,,,
5095,35604,36676,35805,28000,600000,600000,86,3942000,Discharging,13.3,18.0,14.7,12.1,8.9,1081,1125,,,
5097,35403,36810,35872,28000,600000,600000,86,3943000,Discharging,13.9,21.1,14.8,10.3,9.8,1604,1690,,,
5099,35872,37011,35872,28000,600000,600000,86,3942000,Discharging,12.9,18.4,14.4,12.8,6.8,1553,1670,,,
5101,35269,37011,36207,28000,600000,600000,86,3943000,Discharging,13.9,20.5,14.4,11.6,9.4,1585,1698,,,
5104,35135,36542,36006,28000,600000,600000,86,3938000,Discharging,13.5,22.0,11.6,13.5,6.7,1117,1149,,,
5106,35403,36944,36475,28000,600000,600000,86,3940000,Discharging,14.1,19.0,11.3,14.0,11.7,1586,1682,,,
5108,35671,36341,36073,28000,600000,600000,86,3938000,Discharging,13.0,19.6,14.7,9.0,8.9,1564,1679,,,
5111,35403,36877,36475,28000,600000,600000,86,3941000,Discharging,14.3,20.3,15.1,11.2,11.1,1076,1116,,,
