# fw=zero workload=zelda start=2026-09-14 08:51:30 soak=99C prelaunch=schedutil/1008000 launch_up=6546.81 max0=1008000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
6559,36408,38083,37078,28200,1008000,1008000,82,3895000,Discharging,,,,,,,,,,
6562,36810,37815,36944,28200,1008000,1008000,82,3885000,Discharging,17.5,30.1,14.2,10.6,14.7,2187,2515,,,
6564,37078,37815,37078,28100,1008000,1008000,82,3895000,Discharging,18.8,29.1,12.1,15.8,18.7,3238,3689,,,
6566,36609,38150,37011,28100,1008000,1008000,82,3889000,Discharging,18.4,32.4,9.9,14.3,16.6,3238,3698,,,
6568,36006,37346,36743,28100,1008000,1008000,82,3898000,Discharging,13.0,18.5,12.4,10.7,10.2,2066,2105,,,
6570,35403,37078,36207,28100,1008000,1008000,82,3896000,Discharging,11.5,21.7,5.2,11.6,8.4,1740,1844,,,
6573,36408,37614,36944,28200,1008000,1008000,82,3891000,Discharging,18.7,29.2,10.2,20.6,14.3,1998,2322,,,
6575,36810,37748,36207,28100,1008000,1008000,82,3892000,Discharging,17.7,33.8,13.1,13.6,10.7,3152,3572,,,
6577,36743,37815,36810,28100,1008000,1008000,82,3893000,Discharging,18.5,27.2,12.0,10.3,24.2,3212,3631,,,
6579,36073,37681,36810,28100,1008000,1008000,82,3893000,Discharging,17.3,25.5,11.2,13.5,19.3,2496,2854,,,
6581,36207,37547,36609,28100,600000,1008000,82,3899000,Discharging,15.5,26.9,8.4,16.4,10.2,2668,2982,,,
6584,36274,37145,36676,28100,1008000,1008000,82,3898000,Discharging,17.4,34.1,17.8,8.4,8.9,1669,1859,,,
6586,35872,37614,36676,28100,1008000,1008000,82,3884000,Discharging,15.5,27.6,7.9,9.4,16.7,2376,2684,,,
6588,35202,36944,36207,28100,1008000,1008000,82,3898000,Discharging,13.2,23.4,9.3,8.9,11.2,2184,2286,,,
6590,35671,37011,36676,28100,1008000,1008000,82,3900000,Discharging,11.5,20.0,6.6,10.7,8.3,1758,1966,,,
