# fw=zero workload=sonic start=2026-09-14 07:20:38 soak=99C prelaunch=schedutil/1008000 launch_up=1094.73 max0=600000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
1108,33795,35068,33996,24000,600000,600000,96,4031000,Discharging,,,,,,,,,,
1110,34197,35001,34465,24100,600000,600000,96,4030000,Discharging,26.5,32.1,15.2,30.0,28.3,3772,4492,,,
1112,33594,34599,33728,24000,600000,600000,96,4045000,Discharging,22.6,29.8,21.7,15.2,23.8,2835,3351,,,
1114,32589,34264,32924,24100,600000,600000,96,4047000,Discharging,18.7,29.5,11.6,16.9,16.7,1731,1732,,,
1117,33259,34867,34197,24100,600000,600000,96,4033000,Discharging,24.6,32.4,9.5,21.8,33.6,1959,2344,,,
1119,33661,35001,34130,24100,600000,600000,96,4028000,Discharging,27.7,38.6,15.5,31.7,25.7,3739,4483,,,
1121,34130,35336,34934,24100,600000,600000,96,4027000,Discharging,29.0,39.6,23.1,25.8,27.8,3659,4469,,,
1124,34465,35403,34666,24100,600000,600000,96,4029000,Discharging,27.8,36.4,20.0,25.4,28.2,2416,2973,,,
1126,34465,35470,35068,24100,600000,600000,96,4032000,Discharging,27.9,36.6,15.7,32.1,26.9,3609,4455,,,
1128,33661,35336,34398,24100,600000,600000,96,4029000,Discharging,27.3,44.0,17.8,24.2,23.1,3672,4478,,,
1130,34197,35135,34532,24100,600000,600000,96,4030000,Discharging,28.5,32.3,22.8,30.1,29.8,3692,4524,,,
1133,34465,35202,34599,24100,600000,600000,96,4029000,Discharging,27.1,33.0,10.4,32.6,31.3,2303,2852,,,
1135,34063,36006,34666,24100,600000,600000,96,4031000,Discharging,27.0,27.2,19.4,34.7,26.9,3588,4446,,,
1137,34063,35738,34733,24100,600000,600000,96,4033000,Discharging,29.4,20.0,13.6,43.4,40.8,3640,4504,,,
1140,34130,35135,35001,24100,600000,600000,96,4029000,Discharging,28.5,16.5,11.2,49.8,35.2,2453,2980,,,
1142,34398,35135,34532,24100,600000,600000,96,4031000,Discharging,29.2,16.4,13.2,39.5,48.0,3580,4456,,,
1144,34934,35738,34800,24100,600000,600000,96,4032000,Discharging,29.0,22.6,15.0,39.4,38.9,3560,4446,,,
1147,33795,35068,33795,24100,600000,600000,96,4023000,Discharging,22.2,27.9,19.6,21.4,19.0,1810,2100,,,
1149,32656,33929,32857,24100,600000,600000,96,4036000,Discharging,15.0,25.2,11.6,10.6,12.8,1355,1286,,,
1151,32991,34398,33393,24100,600000,600000,96,4047000,Discharging,17.4,19.3,9.1,16.0,25.3,2136,2228,,,
1153,33259,34599,33594,24200,1416000,1416000,96,4035000,Discharging,16.6,27.1,9.4,18.6,11.6,2280,2458,,,
1156,34264,35805,34465,24200,1200000,1200000,96,4033000,Discharging,20.8,28.4,15.0,20.1,19.2,2774,3242,,,
1158,34532,35671,34867,24200,1008000,1008000,96,4030000,Discharging,21.2,30.5,15.2,19.9,19.4,4134,4916,,,
1160,34331,35403,34934,24200,1008000,1008000,96,4028000,Discharging,21.4,27.8,14.6,17.5,25.6,4271,4996,,,
1162,33393,34666,33393,24200,1008000,1008000,96,4046000,Discharging,17.4,28.1,8.5,20.0,13.9,2434,2642,,,
