# fw=zero workload=sf2 start=2026-09-14 07:37:10 soak=99C prelaunch=schedutil/600000 launch_up=2086.94 max0=1416000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
2100,34063,35135,34465,25900,1008000,1008000,93,4021000,Discharging,,,,,,,,,,
2102,35537,36207,36006,25900,816000,816000,93,4024000,Discharging,28.4,33.6,37.8,15.6,26.2,3776,4880,,,
2104,35135,36274,35470,25900,600000,600000,93,4024000,Discharging,31.6,25.8,47.8,18.2,35.6,2971,3702,,,
2106,34398,34934,34599,25800,600000,600000,93,4025000,Discharging,30.3,28.6,35.3,33.6,23.5,2158,2530,,,
2109,34197,34867,34130,25900,600000,600000,93,4020000,Discharging,32.5,35.1,33.8,19.8,40.4,1440,1629,,,
2111,34264,34532,34398,25900,600000,600000,93,4023000,Discharging,32.6,36.2,31.6,9.3,53.3,2116,2392,,,
2113,33661,35269,34867,25900,600000,600000,93,4024000,Discharging,31.0,28.1,38.4,8.0,49.6,2286,2577,,,
2115,34599,35068,34800,25900,600000,600000,93,4026000,Discharging,30.4,30.7,32.7,21.2,36.8,2168,2538,,,
2118,34264,35202,34264,25900,600000,600000,93,4020000,Discharging,32.0,33.9,33.9,48.7,11.2,1451,1649,,,
2120,33862,34800,34465,25900,600000,600000,93,4025000,Discharging,31.6,33.2,34.4,48.5,10.2,2245,2658,,,
2122,34800,35671,34599,25900,600000,600000,93,4026000,Discharging,33.1,32.7,39.9,10.7,49.1,2873,3660,,,
2124,34733,35336,34800,25900,600000,600000,93,4025000,Discharging,34.2,41.3,31.7,35.7,27.4,2516,2795,,,
2127,34666,35336,35001,25900,600000,600000,93,4027000,Discharging,28.1,36.2,32.4,32.6,11.3,2581,3972,,,
2129,35269,36341,35068,25900,600000,600000,93,4012000,Discharging,37.1,44.1,53.1,29.7,20.6,4212,5972,,,
2131,35671,36341,35805,25900,600000,600000,93,4013000,Discharging,38.9,60.4,39.6,17.8,37.8,3886,5168,,,
2134,35604,36877,35939,25900,600000,600000,93,4011000,Discharging,40.6,37.5,67.2,22.2,35.1,2707,3567,,,
2136,36408,36609,36140,25900,600000,600000,93,4012000,Discharging,39.2,40.4,58.4,24.1,32.9,3916,5236,,,
2138,35738,36274,35671,26000,600000,600000,93,4013000,Discharging,38.5,34.2,62.0,28.8,29.1,3622,4784,,,
2140,35470,36810,36006,26000,600000,600000,93,4012000,Discharging,39.0,32.3,64.5,14.5,44.7,3761,5046,,,
2143,35671,37145,36341,26000,600000,600000,93,4021000,Discharging,39.8,23.7,76.7,25.3,32.7,2671,3520,,,
2145,36073,37078,35939,26000,600000,600000,93,4013000,Discharging,38.8,51.1,46.9,28.8,28.4,3796,5056,,,
2147,35872,36743,36743,26000,600000,600000,93,4022000,Discharging,39.4,51.6,48.0,20.5,37.3,3864,5193,,,
2150,35939,36877,36140,26000,600000,600000,93,4009000,Discharging,40.0,32.9,69.0,38.4,19.3,2575,3422,,,
2152,35470,35738,35202,25900,600000,600000,93,4014000,Discharging,34.1,36.9,46.7,31.7,20.7,3984,5728,,,
2154,34934,35403,35202,25900,600000,600000,93,4022000,Discharging,33.7,36.9,35.2,17.5,45.3,2644,3216,,,
2157,34599,35470,34934,25900,600000,600000,93,4022000,Discharging,31.8,39.1,30.1,50.2,7.2,2042,2797,,,
2159,34532,35336,35336,25900,600000,600000,93,4022000,Discharging,28.0,36.1,35.4,19.5,21.3,3514,5234,,,
2161,35269,36341,35336,26000,600000,600000,93,4013000,Discharging,36.2,40.7,46.4,23.8,34.2,3206,4012,,,
2163,35269,36542,35604,25900,600000,600000,93,4022000,Discharging,34.0,32.4,47.6,12.5,43.6,2956,3512,,,
2166,34398,35738,34733,25900,600000,600000,93,4022000,Discharging,31.7,35.0,32.5,18.2,40.7,1453,1670,,,
2168,34465,35135,35001,25900,600000,600000,93,4022000,Discharging,30.2,25.0,36.8,10.7,48.2,2160,2534,,,
2170,34733,35202,34465,25900,600000,600000,93,4024000,Discharging,33.4,40.0,30.1,53.5,9.8,2164,2433,,,
2172,34130,35068,34532,25900,600000,600000,93,4022000,Discharging,30.3,35.9,26.5,49.6,9.4,2162,2484,,,
2175,34197,35135,35068,25900,600000,600000,93,4021000,Discharging,30.8,29.0,37.8,31.4,24.3,1531,1718,,,
2177,34264,35068,34398,26000,600000,600000,93,4027000,Discharging,29.9,32.6,29.9,13.5,43.9,2144,2482,,,
2179,33728,34733,34197,26000,600000,600000,93,4027000,Discharging,31.7,33.5,35.2,35.1,23.3,2163,2537,,,
2181,34867,35537,34934,26000,600000,600000,93,4026000,Discharging,33.1,34.5,39.6,16.6,41.4,2968,3886,,,
