# fw=zero workload=gradius start=2026-09-14 08:43:14 soak=99C prelaunch=schedutil/600000 launch_up=6050.94 max0=1008000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
6064,37480,38552,37413,28100,1008000,1008000,83,3908000,Discharging,,,,,,,,,,
6066,37748,38619,37413,28100,1008000,1008000,83,3910000,Discharging,22.9,25.6,12.4,22.0,31.7,3442,3910,,,
6068,37413,38485,37480,28100,1008000,1008000,83,3909000,Discharging,23.7,22.2,12.1,36.8,24.1,3312,3891,,,
6070,37145,38552,37413,28100,1008000,1008000,83,3909000,Discharging,22.7,23.1,16.3,25.9,25.0,3284,3862,,,
6072,37681,38686,38083,28100,1008000,1008000,83,3903000,Discharging,23.6,23.0,18.3,22.8,30.3,3362,3946,,,
6075,37212,38820,37681,28100,1008000,1008000,83,3907000,Discharging,22.9,31.8,10.1,16.4,33.5,2215,2573,,,
6077,37346,39021,37815,28100,1008000,1008000,83,3908000,Discharging,23.5,20.7,13.2,28.4,31.1,3514,3976,,,
6079,37547,38619,37949,28100,1008000,1008000,83,3908000,Discharging,22.5,18.6,7.3,20.9,43.8,3186,3812,,,
6081,37815,39021,37547,28100,1008000,1008000,83,3907000,Discharging,22.8,27.6,11.0,27.1,25.5,3338,3868,,,
6083,37614,38954,38150,28100,1008000,1008000,83,3907000,Discharging,22.6,23.9,11.4,26.3,28.8,3402,3918,,,
6086,37614,39088,37547,28100,1008000,1008000,83,3909000,Discharging,23.0,17.8,16.9,20.3,35.9,2265,2594,,,
6088,37145,38820,37882,28100,1008000,1008000,83,3909000,Discharging,23.4,17.4,12.5,28.6,35.8,3211,3830,,,
6090,37413,39021,38016,28100,1008000,1008000,83,3908000,Discharging,23.1,19.2,14.7,30.0,28.1,3297,3878,,,
6092,37614,38753,37681,28100,1008000,1008000,83,3904000,Discharging,23.0,31.3,7.4,32.3,20.9,3310,3832,,,
6094,37949,39222,37614,28100,1008000,1008000,83,3908000,Discharging,22.2,13.5,11.1,29.8,33.3,3226,3864,,,
6097,37681,38753,37480,28200,1008000,1008000,83,3903000,Discharging,22.2,18.0,10.6,31.1,30.0,2327,2642,,,
6099,37681,38485,37882,28100,1008000,1008000,83,3905000,Discharging,22.6,26.2,14.8,26.9,22.5,3331,3882,,,
6101,37748,38686,37547,28100,1008000,1008000,83,3906000,Discharging,22.4,23.7,9.0,19.4,36.1,3298,3818,,,
6103,37547,38619,37681,28100,1008000,1008000,83,3907000,Discharging,22.5,16.3,14.0,22.1,37.2,3262,3878,,,
6105,38083,38686,37681,28100,1008000,1008000,83,3907000,Discharging,22.7,27.8,14.6,31.9,17.0,3315,3864,,,
6108,37547,38753,38083,28100,1008000,1008000,83,3903000,Discharging,23.5,27.0,13.0,30.6,23.5,2331,2600,,,
6110,37547,39021,37949,28100,1008000,1008000,83,3906000,Discharging,22.7,15.3,16.1,32.0,28.3,3300,3890,,,
6112,37547,38954,37949,28100,1008000,1008000,83,3916000,Discharging,23.2,31.9,8.8,31.8,19.9,3203,3680,,,
6114,37145,38686,37480,28100,1008000,1008000,83,3904000,Discharging,18.3,30.7,17.0,13.0,12.5,2914,3324,,,
6116,36542,37011,36676,28100,1008000,1008000,83,3918000,Discharging,16.1,29.3,9.3,15.6,9.3,1792,1688,,,
6119,36073,37145,35738,28100,1008000,1008000,83,3916000,Discharging,16.9,31.4,7.9,15.8,13.0,1161,1186,,,
6121,37346,38552,37346,28100,1008000,1008000,83,3908000,Discharging,22.4,19.2,11.6,17.1,41.2,3334,3894,,,
