# fw=zero workload=mariokart start=2026-09-14 07:28:53 soak=99C prelaunch=schedutil/1008000 launch_up=1590.01 max0=600000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
1603,34666,35470,34465,25200,1200000,1200000,94,4021000,Discharging,,,,,,,,,,
1605,33862,35001,34331,25200,1008000,1008000,94,4028000,Discharging,12.9,19.8,10.3,11.1,11.6,1892,2051,,,
1607,33326,34733,34666,25100,1008000,1008000,94,4023000,Discharging,14.1,20.2,7.0,16.9,11.2,1831,2008,,,
1609,33661,34934,33795,25200,1008000,1008000,94,4023000,Discharging,12.9,22.0,8.3,13.0,9.0,1782,2023,,,
1611,33393,34733,33795,25200,1008000,1008000,94,4023000,Discharging,14.3,24.8,10.2,10.2,12.4,2024,2130,,,
1614,33661,34733,34398,25200,1008000,1008000,94,4024000,Discharging,13.2,21.7,11.0,9.3,10.7,1220,1353,,,
1616,33527,35269,34465,25200,1008000,1008000,94,4030000,Discharging,14.4,22.3,11.5,8.8,15.1,1846,2036,,,
1618,33326,34867,34197,25200,1008000,1008000,94,4029000,Discharging,13.6,21.3,9.3,13.7,9.8,1850,2039,,,
1620,33728,34867,33929,25200,1008000,1008000,94,4026000,Discharging,13.7,20.6,13.0,7.4,13.3,1838,2068,,,
1622,33795,34465,33996,25200,1008000,1008000,94,4029000,Discharging,14.3,21.9,11.1,9.7,14.8,2002,2106,,,
1625,33192,35001,34532,25200,1008000,1008000,94,4029000,Discharging,13.1,20.7,10.9,10.2,9.8,1220,1342,,,
1627,33594,34867,34130,25200,1008000,1008000,94,4026000,Discharging,14.1,23.1,10.6,13.4,8.8,1894,2057,,,
1629,33326,34800,34800,25200,1008000,1008000,94,4031000,Discharging,13.0,21.3,9.4,13.5,7.4,1808,2010,,,
1631,33527,34934,33527,25200,1008000,1008000,94,4029000,Discharging,14.0,23.7,8.3,11.7,12.9,1980,2100,,,
1633,33862,35202,34130,25200,1008000,1008000,94,4030000,Discharging,13.1,20.3,10.7,10.2,11.1,1792,2034,,,
1635,33594,35001,33862,25200,1008000,1008000,94,4030000,Discharging,13.1,19.9,12.0,9.3,12.0,1808,2036,,,
1638,33594,35269,34264,25200,1008000,1008000,94,4030000,Discharging,14.2,21.1,10.1,11.1,14.9,1244,1375,,,
1640,33996,35135,33929,25300,1008000,1008000,94,4029000,Discharging,13.4,20.1,9.6,12.9,10.6,1811,2018,,,
1642,33661,34733,33996,25200,1008000,1008000,94,4031000,Discharging,14.4,22.6,13.0,14.6,6.6,1994,2090,,,
1644,33326,34733,33996,25300,1008000,1008000,94,4030000,Discharging,13.0,21.5,10.2,11.9,8.8,1815,2005,,,
1646,33527,34532,33996,25200,1008000,1008000,94,4030000,Discharging,14.2,24.5,9.3,14.0,9.2,1876,2019,,,
1649,33795,35202,34197,25200,1008000,1008000,94,4030000,Discharging,12.8,19.6,9.9,13.0,7.9,1186,1341,,,
1651,33125,34666,34130,25200,1008000,1008000,94,4030000,Discharging,13.0,18.0,18.4,9.7,6.1,1805,2042,,,
1653,33259,35336,34264,25300,1008000,1008000,94,4031000,Discharging,14.2,23.6,14.4,8.3,11.1,2050,2135,,,
1655,33192,34934,34331,25300,1008000,1008000,94,4029000,Discharging,13.2,21.5,13.3,10.7,7.0,1866,2078,,,
1657,33795,34867,34264,25200,1008000,1008000,94,4030000,Discharging,14.2,20.9,12.0,14.1,10.2,1910,2080,,,
1659,33527,34800,33862,25300,1008000,1008000,94,4030000,Discharging,13.7,21.5,9.8,11.1,12.5,1821,2050,,,
1662,33393,34934,33929,25300,816000,816000,94,4030000,Discharging,14.4,16.9,10.6,13.4,16.1,1172,1188,,,
1664,33460,34599,34130,25300,600000,600000,94,4018000,Discharging,13.5,20.0,12.1,13.5,9.8,1546,1642,,,
1666,33862,34867,34599,25300,600000,600000,94,4021000,Discharging,14.0,21.3,9.3,11.3,13.5,1637,1658,,,
1668,33594,34599,34197,25300,600000,600000,94,4026000,Discharging,14.9,22.0,12.8,10.8,12.8,1586,1634,,,
1671,33192,34867,33594,25300,600000,600000,94,4030000,Discharging,14.3,22.5,12.0,12.7,11.1,1054,1108,,,
1673,33460,34465,33728,25300,600000,600000,94,4030000,Discharging,14.6,22.1,10.7,10.3,15.7,1740,1696,,,
1675,33594,35537,33996,25300,600000,600000,94,4029000,Discharging,14.0,22.9,10.7,10.8,11.9,1558,1632,,,
1678,33795,34867,34331,25300,600000,600000,94,4028000,Discharging,14.8,21.9,15.5,9.7,11.7,1056,1117,,,
1680,33527,34666,34264,25300,408000,600000,94,4021000,Discharging,13.8,21.8,11.6,10.7,11.0,1534,1619,,,
1682,33728,34867,33996,25300,600000,600000,94,4031000,Discharging,15.0,20.0,11.9,12.4,15.6,1754,1755,,,
1684,32924,34934,34197,25300,600000,600000,94,4031000,Discharging,13.7,20.1,15.1,9.8,10.2,1561,1644,,,
1687,33326,34599,33996,25300,600000,600000,94,4031000,Discharging,14.0,18.4,11.9,14.2,11.0,1046,1101,,,
1689,33326,35001,34666,25300,600000,600000,94,4021000,Discharging,14.8,23.9,11.2,14.2,10.6,1596,1658,,,
1691,33058,34733,33929,25300,600000,600000,94,4028000,Discharging,14.3,21.2,8.9,10.8,15.4,1617,1668,,,
1693,33192,35068,33728,25300,600000,600000,94,4030000,Discharging,15.2,23.1,11.1,16.9,10.8,1744,1714,,,
1696,33460,34733,34465,25300,600000,600000,94,4031000,Discharging,14.1,22.1,10.7,11.5,11.3,1048,1097,,,
1698,33460,35001,35001,25300,600000,600000,94,4024000,Discharging,14.8,24.0,9.0,12.1,13.3,1628,1660,,,
1700,33594,34666,33996,25300,600000,600000,94,4024000,Discharging,14.3,19.2,14.6,9.8,13.6,1598,1676,,,
1703,33527,34599,33460,25300,600000,600000,94,4020000,Discharging,14.6,20.1,12.4,16.0,10.2,1145,1150,,,
1705,33795,35001,33996,25300,600000,600000,94,4025000,Discharging,13.9,24.1,7.6,11.9,12.6,1582,1643,,,
1707,33527,34867,34398,25300,600000,600000,94,4026000,Discharging,15.2,24.6,12.4,13.7,9.7,1570,1654,,,
1709,33728,34733,33996,25300,600000,600000,94,4029000,Discharging,14.1,21.2,14.2,11.6,9.9,1573,1652,,,
1712,33661,34733,33795,25300,600000,600000,94,4029000,Discharging,14.0,18.2,12.9,13.8,10.6,1049,1088,,,
1714,33125,34800,34398,25300,600000,600000,94,4027000,Discharging,14.9,22.6,8.6,14.7,13.8,1756,1722,,,
1716,33125,35202,33929,25300,600000,600000,94,4030000,Discharging,14.0,22.2,11.2,13.8,8.9,1574,1656,,,
1718,33259,35001,33795,25300,600000,600000,94,4030000,Discharging,14.7,19.7,12.9,10.2,15.4,1587,1670,,,
1721,33125,34532,34063,25300,600000,600000,94,4030000,Discharging,14.1,22.5,12.4,12.1,9.3,1038,1095,,,
1723,33460,34800,34130,25400,600000,600000,94,4030000,Discharging,15.1,24.5,14.2,10.7,11.3,1718,1700,,,
1725,33326,35001,34063,25300,600000,600000,94,4026000,Discharging,13.9,20.8,15.6,8.5,10.2,1634,1714,,,
1728,33661,34934,34599,25400,600000,600000,94,4028000,Discharging,14.3,24.0,8.1,15.0,10.2,1051,1086,,,
