# fw=zero-drain workload=sf2 start=2026-09-14 19:17:57 soak=99C prelaunch=schedutil/600000 launch_up=1841.13 max0=1416000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
1965,36408,37212,36609,28300,600000,600000,93,4038000,Discharging,31.7,37.2,33.8,24.6,31.4,3361,4850,,,
1967,36609,37413,36743,28300,600000,600000,93,4041000,Discharging,27.0,32.6,34.2,10.6,30.5,3228,4653,,,
1970,37346,38351,37547,28300,600000,600000,93,4042000,Discharging,37.4,38.9,53.7,32.1,23.3,2258,2853,,,
1972,37279,38083,37480,28300,600000,600000,93,4041000,Discharging,34.0,39.5,40.7,15.9,40.4,2996,3578,,,
1974,36140,37413,36743,28300,600000,600000,93,4037000,Discharging,33.0,42.3,28.1,26.4,34.5,2160,2396,,,
1976,36140,37279,36877,28300,600000,600000,93,4038000,Discharging,31.8,30.4,35.7,8.0,53.8,2136,2418,,,
1979,36341,36877,36810,28300,600000,600000,93,4043000,Discharging,31.5,29.1,37.7,33.9,24.9,1398,1604,,,
1981,36073,36609,36408,28300,600000,600000,93,4043000,Discharging,32.1,28.9,39.8,20.7,38.1,2272,2506,,,
1983,36207,37078,36140,28300,600000,600000,93,4041000,Discharging,31.8,29.9,35.9,51.8,10.0,2138,2436,,,
1985,35537,36810,36475,28300,600000,600000,93,4039000,Discharging,32.4,36.3,32.9,45.8,14.4,2124,2416,,,
1988,35872,37346,36475,28300,600000,600000,93,4041000,Discharging,32.5,35.8,30.8,32.5,30.8,1485,1681,,,
1990,36207,37413,37212,28300,600000,600000,93,4041000,Discharging,34.5,31.4,47.0,19.4,39.3,2876,3774,,,
1992,36542,37279,36676,28300,600000,600000,93,4044000,Discharging,33.6,34.8,37.4,24.2,38.3,2526,2810,,,
1995,36475,37413,36944,28300,600000,600000,93,4040000,Discharging,30.6,42.3,31.6,13.1,35.4,2400,3501,,,
1997,36944,38217,37346,28300,600000,600000,93,4040000,Discharging,36.1,37.3,55.8,12.1,39.0,4078,5722,,,
1999,37882,38753,38150,28300,600000,600000,93,4039000,Discharging,39.3,29.9,70.5,21.9,34.2,3894,5162,,,
2001,37882,38552,37882,28300,600000,600000,93,4030000,Discharging,40.7,27.2,78.2,19.7,37.8,4095,5344,,,
2004,37145,38619,37815,28400,600000,600000,93,4027000,Discharging,39.2,36.9,60.6,26.3,31.6,2559,3424,,,
2006,38217,38284,37681,28300,600000,600000,93,4027000,Discharging,39.8,43.8,57.6,20.4,38.4,3896,5157,,,
2008,37882,38485,38150,28300,600000,600000,93,4030000,Discharging,39.4,20.7,79.2,11.3,43.8,3872,5296,,,
2011,37815,38552,38150,28300,600000,600000,93,4025000,Discharging,40.5,33.8,71.8,23.9,33.2,2627,3515,,,
2013,37614,38083,38016,28300,600000,600000,93,4029000,Discharging,39.8,33.0,68.3,27.6,29.6,3982,5154,,,
2015,37815,39021,38083,28400,600000,600000,93,4025000,Discharging,40.0,55.1,47.1,25.7,31.6,3958,5206,,,
2017,37614,38552,38083,28400,600000,600000,93,4029000,Discharging,38.5,38.5,60.1,23.1,31.7,3872,5235,,,
2020,37078,38217,37815,28300,600000,600000,93,4031000,Discharging,34.5,34.1,49.6,16.5,36.9,2603,3758,,,
2022,36207,37145,37145,28300,600000,600000,93,4038000,Discharging,31.9,30.8,34.4,16.1,47.0,2670,3224,,,
2024,36475,37279,36944,28400,600000,600000,93,4034000,Discharging,30.1,29.4,34.5,44.2,11.7,3204,4482,,,
2027,36475,37212,36408,28300,600000,600000,93,4041000,Discharging,27.8,36.0,32.7,27.1,15.3,2291,3371,,,
2029,37279,38284,37480,28300,600000,600000,93,4035000,Discharging,36.2,53.5,33.9,34.7,22.5,3272,4006,,,
2031,37145,38083,37748,28300,600000,600000,93,4037000,Discharging,35.9,33.3,50.9,18.6,40.7,2788,3422,,,
2033,36475,37212,36810,28300,600000,600000,93,4038000,Discharging,32.2,40.1,27.6,8.5,52.4,2296,2466,,,
2036,35872,37011,36877,28300,600000,600000,93,4038000,Discharging,33.3,41.8,27.4,29.6,33.6,1416,1587,,,
2038,36073,37279,36475,28300,600000,600000,93,4040000,Discharging,30.5,29.3,34.7,41.6,16.7,2164,2508,,,
2040,35939,36944,36743,28300,600000,600000,93,4040000,Discharging,34.0,33.9,35.7,25.1,41.1,2138,2386,,,
2042,36408,37279,36475,28300,600000,600000,93,4040000,Discharging,32.8,28.4,38.4,43.9,19.8,2293,2488,,,
2045,36006,36944,36341,28300,600000,600000,93,4037000,Discharging,31.5,38.2,28.1,38.9,21.1,1433,1610,,,
2047,36006,36877,36207,28300,600000,600000,93,4039000,Discharging,32.5,36.4,33.8,39.3,21.0,2205,2503,,,
2049,36475,37815,36676,28300,600000,600000,93,4040000,Discharging,33.2,31.6,43.1,24.6,33.2,2880,3770,,,
2052,36542,37815,36944,28300,600000,600000,93,4039000,Discharging,34.9,31.8,40.3,54.8,11.8,1526,1752,,,
2054,36341,37547,37413,28300,600000,600000,93,4042000,Discharging,32.0,42.3,31.7,31.1,22.9,3559,4936,,,
2056,37011,37815,37279,28400,600000,600000,93,4028000,Discharging,35.5,33.8,60.3,18.5,28.7,4350,6290,,,
2058,37346,38619,37346,28400,600000,600000,93,4028000,Discharging,39.8,27.2,73.4,15.8,41.2,3896,5240,,,
2061,37748,38686,37547,28400,600000,600000,93,4029000,Discharging,40.0,37.8,65.2,26.0,31.2,2609,3486,,,
2063,37748,38753,37882,28400,600000,600000,93,4030000,Discharging,40.3,27.0,75.4,29.1,29.5,4129,5371,,,
2065,37011,38619,37882,28400,1416000,1416000,93,4035000,Discharging,34.3,31.3,54.8,20.8,29.6,3843,5074,,,
2067,38686,38887,38485,28400,1416000,1416000,93,4032000,Discharging,29.0,38.1,40.9,23.5,13.7,5049,6299,,,
